1_star_count,2_star_count,3_star_count,4_star_count,5_star_count,Fri,Mon,Sat,Sun,Thu,Tue,Wed,category,city,claimed_status,health_rating,moreInfoVal,moreInfoVar,name,price_range,rating,ratings,reviews,street
,,,,,,,,,,,,,Biloxi,,,NA,NA,Biloxi Brewing Co,,NA,,NA,186 Bohn St
1,0,0,1,15,12:00 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,12:00 pm - 5:00 pm,2:00 pm - 9:00 pm,"2:00 pm - 9:00 pm
        
                Closed now",2:00 pm - 9:00 pm,"Brewing Supplies,Beer, Wine & Spirits",Ocean Springs,Claimed,A,Yes,Take-out,Hops and Growlers,Moderate,,4.5,17 reviews,2339 Government St
1,0,0,1,15,12:00 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,12:00 pm - 5:00 pm,2:00 pm - 9:00 pm,"2:00 pm - 9:00 pm
        
                Closed now",2:00 pm - 9:00 pm,"Brewing Supplies,Beer, Wine & Spirits",Ocean Springs,Claimed,A,Yes,Accepts Credit Cards,Hops and Growlers,Moderate,,4.5,17 reviews,2339 Government St
1,0,0,1,15,12:00 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,12:00 pm - 5:00 pm,2:00 pm - 9:00 pm,"2:00 pm - 9:00 pm
        
                Closed now",2:00 pm - 9:00 pm,"Brewing Supplies,Beer, Wine & Spirits",Ocean Springs,Claimed,A,Yes,Accepts Apple Pay,Hops and Growlers,Moderate,,4.5,17 reviews,2339 Government St
1,0,0,1,15,12:00 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,12:00 pm - 5:00 pm,2:00 pm - 9:00 pm,"2:00 pm - 9:00 pm
        
                Closed now",2:00 pm - 9:00 pm,"Brewing Supplies,Beer, Wine & Spirits",Ocean Springs,Claimed,A,No,Accepts Google Pay,Hops and Growlers,Moderate,,4.5,17 reviews,2339 Government St
1,0,0,1,15,12:00 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,12:00 pm - 5:00 pm,2:00 pm - 9:00 pm,"2:00 pm - 9:00 pm
        
                Closed now",2:00 pm - 9:00 pm,"Brewing Supplies,Beer, Wine & Spirits",Ocean Springs,Claimed,A,Yes,Bike Parking,Hops and Growlers,Moderate,,4.5,17 reviews,2339 Government St
1,0,0,1,15,12:00 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,12:00 pm - 5:00 pm,2:00 pm - 9:00 pm,"2:00 pm - 9:00 pm
        
                Closed now",2:00 pm - 9:00 pm,"Brewing Supplies,Beer, Wine & Spirits",Ocean Springs,Claimed,A,Yes,Wheelchair Accessible,Hops and Growlers,Moderate,,4.5,17 reviews,2339 Government St
1,0,0,1,15,12:00 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,12:00 pm - 5:00 pm,2:00 pm - 9:00 pm,"2:00 pm - 9:00 pm
        
                Closed now",2:00 pm - 9:00 pm,"Brewing Supplies,Beer, Wine & Spirits",Ocean Springs,Claimed,A,Yes,Dogs Allowed,Hops and Growlers,Moderate,,4.5,17 reviews,2339 Government St
1,0,0,1,15,12:00 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,12:00 pm - 5:00 pm,2:00 pm - 9:00 pm,"2:00 pm - 9:00 pm
        
                Closed now",2:00 pm - 9:00 pm,"Brewing Supplies,Beer, Wine & Spirits",Ocean Springs,Claimed,A,No,Caters,Hops and Growlers,Moderate,,4.5,17 reviews,2339 Government St
,,,,,,,,,,,,,Vicksburg,,,NA,NA,Key City Brewing Co.,,NA,,NA,1311 Washington St.
,,,,,,,,,,,,,Kiln,,,NA,NA,"Lazy Magnolia Brewing Co, LLC",,NA,,NA,7030 Roscoe Turner Rd
,,,,,,,,,,,,,Jackson,,,NA,NA,Lucky Town Brewing Co,,NA,,NA,1710 N Mill St
0,0,0,1,7,4:00 pm - 9:00 pm,Closed,12:00 pm - 9:00 pm,12:00 pm - 6:00 pm,4:00 pm - 9:00 pm,Closed,4:00 pm - 9:00 pm,Breweries,Natchez,Claimed,,No,Take-out,Natchez Brewing Co,Inexpensive,,5.0,8 reviews,207 High St
0,0,0,1,7,4:00 pm - 9:00 pm,Closed,12:00 pm - 9:00 pm,12:00 pm - 6:00 pm,4:00 pm - 9:00 pm,Closed,4:00 pm - 9:00 pm,Breweries,Natchez,Claimed,,Yes,Accepts Credit Cards,Natchez Brewing Co,Inexpensive,,5.0,8 reviews,207 High St
0,0,0,1,7,4:00 pm - 9:00 pm,Closed,12:00 pm - 9:00 pm,12:00 pm - 6:00 pm,4:00 pm - 9:00 pm,Closed,4:00 pm - 9:00 pm,Breweries,Natchez,Claimed,,No,Accepts Apple Pay,Natchez Brewing Co,Inexpensive,,5.0,8 reviews,207 High St
0,0,0,1,7,4:00 pm - 9:00 pm,Closed,12:00 pm - 9:00 pm,12:00 pm - 6:00 pm,4:00 pm - 9:00 pm,Closed,4:00 pm - 9:00 pm,Breweries,Natchez,Claimed,,No,Accepts Cryptocurrency,Natchez Brewing Co,Inexpensive,,5.0,8 reviews,207 High St
0,0,0,1,7,4:00 pm - 9:00 pm,Closed,12:00 pm - 9:00 pm,12:00 pm - 6:00 pm,4:00 pm - 9:00 pm,Closed,4:00 pm - 9:00 pm,Breweries,Natchez,Claimed,,Street,Parking,Natchez Brewing Co,Inexpensive,,5.0,8 reviews,207 High St
0,0,0,1,7,4:00 pm - 9:00 pm,Closed,12:00 pm - 9:00 pm,12:00 pm - 6:00 pm,4:00 pm - 9:00 pm,Closed,4:00 pm - 9:00 pm,Breweries,Natchez,Claimed,,No,Bike Parking,Natchez Brewing Co,Inexpensive,,5.0,8 reviews,207 High St
0,0,0,1,7,4:00 pm - 9:00 pm,Closed,12:00 pm - 9:00 pm,12:00 pm - 6:00 pm,4:00 pm - 9:00 pm,Closed,4:00 pm - 9:00 pm,Breweries,Natchez,Claimed,,Yes,Wheelchair Accessible,Natchez Brewing Co,Inexpensive,,5.0,8 reviews,207 High St
0,0,0,1,7,4:00 pm - 9:00 pm,Closed,12:00 pm - 9:00 pm,12:00 pm - 6:00 pm,4:00 pm - 9:00 pm,Closed,4:00 pm - 9:00 pm,Breweries,Natchez,Claimed,,Yes,Dogs Allowed,Natchez Brewing Co,Inexpensive,,5.0,8 reviews,207 High St
0,0,0,1,7,4:00 pm - 9:00 pm,Closed,12:00 pm - 9:00 pm,12:00 pm - 6:00 pm,4:00 pm - 9:00 pm,Closed,4:00 pm - 9:00 pm,Breweries,Natchez,Claimed,,No,Caters,Natchez Brewing Co,Inexpensive,,5.0,8 reviews,207 High St
0,0,1,1,2,3:00 pm - 10:00 pm,Closed,3:00 pm - 12:00 am,Closed,3:00 pm - 10:00 pm,Closed,Closed,Breweries,Laurel,Claimed,,Yes,Take-out,Slowboat Brewing Company,Moderate,,4.5,4 reviews,318 W 5th St
0,0,1,1,2,3:00 pm - 10:00 pm,Closed,3:00 pm - 12:00 am,Closed,3:00 pm - 10:00 pm,Closed,Closed,Breweries,Laurel,Claimed,,Yes,Accepts Credit Cards,Slowboat Brewing Company,Moderate,,4.5,4 reviews,318 W 5th St
0,0,1,1,2,3:00 pm - 10:00 pm,Closed,3:00 pm - 12:00 am,Closed,3:00 pm - 10:00 pm,Closed,Closed,Breweries,Laurel,Claimed,,Yes,Wheelchair Accessible,Slowboat Brewing Company,Moderate,,4.5,4 reviews,318 W 5th St
0,0,1,1,2,3:00 pm - 10:00 pm,Closed,3:00 pm - 12:00 am,Closed,3:00 pm - 10:00 pm,Closed,Closed,Breweries,Laurel,Claimed,,No,Caters,Slowboat Brewing Company,Moderate,,4.5,4 reviews,318 W 5th St
0,3,1,5,8,5:00 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,Closed,5:00 pm - 10:00 pm,Closed,5:00 pm - 10:00 pm,Breweries,Hattiesburg,Claimed,A,No,Take-out,Southern Prohibition Brewing,Inexpensive,,4.0,17 reviews,301 Mobile St
0,3,1,5,8,5:00 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,Closed,5:00 pm - 10:00 pm,Closed,5:00 pm - 10:00 pm,Breweries,Hattiesburg,Claimed,A,Yes,Accepts Credit Cards,Southern Prohibition Brewing,Inexpensive,,4.0,17 reviews,301 Mobile St
0,3,1,5,8,5:00 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,Closed,5:00 pm - 10:00 pm,Closed,5:00 pm - 10:00 pm,Breweries,Hattiesburg,Claimed,A,Street,Parking,Southern Prohibition Brewing,Inexpensive,,4.0,17 reviews,301 Mobile St
0,3,1,5,8,5:00 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,Closed,5:00 pm - 10:00 pm,Closed,5:00 pm - 10:00 pm,Breweries,Hattiesburg,Claimed,A,No,Bike Parking,Southern Prohibition Brewing,Inexpensive,,4.0,17 reviews,301 Mobile St
0,3,1,5,8,5:00 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,Closed,5:00 pm - 10:00 pm,Closed,5:00 pm - 10:00 pm,Breweries,Hattiesburg,Claimed,A,Yes,Wheelchair Accessible,Southern Prohibition Brewing,Inexpensive,,4.0,17 reviews,301 Mobile St
0,3,1,5,8,5:00 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,Closed,5:00 pm - 10:00 pm,Closed,5:00 pm - 10:00 pm,Breweries,Hattiesburg,Claimed,A,No,Caters,Southern Prohibition Brewing,Inexpensive,,4.0,17 reviews,301 Mobile St
,,,,,,,,,,,,,Meridian,,,NA,NA,"Threefoot Brewing Company, LLC",,NA,,NA,4010 23rd Avenue
,,,,,,,,,,,,,Water Valley,,,NA,NA,Yalobusha Brewing Company,,NA,,NA,102 S Main St
2,3,6,20,33,12:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,1:00 pm - 6:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Open now",4:00 pm - 10:00 pm,Breweries,Saint Louis,Claimed,,No,Take-out,2nd Shift Brewing Co,Inexpensive,,4.0,64 reviews,1601 Sublette Ave
2,3,6,20,33,12:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,1:00 pm - 6:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Open now",4:00 pm - 10:00 pm,Breweries,Saint Louis,Claimed,,Yes,Accepts Credit Cards,2nd Shift Brewing Co,Inexpensive,,4.0,64 reviews,1601 Sublette Ave
2,3,6,20,33,12:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,1:00 pm - 6:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Open now",4:00 pm - 10:00 pm,Breweries,Saint Louis,Claimed,,No,Accepts Cryptocurrency,2nd Shift Brewing Co,Inexpensive,,4.0,64 reviews,1601 Sublette Ave
2,3,6,20,33,12:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,1:00 pm - 6:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Open now",4:00 pm - 10:00 pm,Breweries,Saint Louis,Claimed,,Yes,Bike Parking,2nd Shift Brewing Co,Inexpensive,,4.0,64 reviews,1601 Sublette Ave
2,3,6,20,33,12:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,1:00 pm - 6:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Open now",4:00 pm - 10:00 pm,Breweries,Saint Louis,Claimed,,Yes,Wheelchair Accessible,2nd Shift Brewing Co,Inexpensive,,4.0,64 reviews,1601 Sublette Ave
2,3,6,20,33,12:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,1:00 pm - 6:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Open now",4:00 pm - 10:00 pm,Breweries,Saint Louis,Claimed,,No,Dogs Allowed,2nd Shift Brewing Co,Inexpensive,,4.0,64 reviews,1601 Sublette Ave
2,3,6,20,33,12:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,1:00 pm - 6:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Open now",4:00 pm - 10:00 pm,Breweries,Saint Louis,Claimed,,No,Caters,2nd Shift Brewing Co,Inexpensive,,4.0,64 reviews,1601 Sublette Ave
,,,,,,,,,,,,,Saint Louis,,,NA,NA,4 Hands Brewing Co,,NA,,NA,1220 S 8th St
2,5,13,29,64,3:00 pm - 12:00 am,4:00 pm - 11:00 pm,12:00 pm - 12:00 am,12:00 pm - 9:00 pm,4:00 pm - 10:00 pm,Closed,4:00 pm - 10:00 pm,Brewpubs,Saint Louis,Claimed,,Yes,Take-out,Alpha Brewing Co.,Inexpensive,,4.5,113 reviews,4310 Fyler Ave
2,5,13,29,64,3:00 pm - 12:00 am,4:00 pm - 11:00 pm,12:00 pm - 12:00 am,12:00 pm - 9:00 pm,4:00 pm - 10:00 pm,Closed,4:00 pm - 10:00 pm,Brewpubs,Saint Louis,Claimed,,Yes,Accepts Credit Cards,Alpha Brewing Co.,Inexpensive,,4.5,113 reviews,4310 Fyler Ave
2,5,13,29,64,3:00 pm - 12:00 am,4:00 pm - 11:00 pm,12:00 pm - 12:00 am,12:00 pm - 9:00 pm,4:00 pm - 10:00 pm,Closed,4:00 pm - 10:00 pm,Brewpubs,Saint Louis,Claimed,,No,Accepts Apple Pay,Alpha Brewing Co.,Inexpensive,,4.5,113 reviews,4310 Fyler Ave
2,5,13,29,64,3:00 pm - 12:00 am,4:00 pm - 11:00 pm,12:00 pm - 12:00 am,12:00 pm - 9:00 pm,4:00 pm - 10:00 pm,Closed,4:00 pm - 10:00 pm,Brewpubs,Saint Louis,Claimed,,No,Accepts Google Pay,Alpha Brewing Co.,Inexpensive,,4.5,113 reviews,4310 Fyler Ave
2,5,13,29,64,3:00 pm - 12:00 am,4:00 pm - 11:00 pm,12:00 pm - 12:00 am,12:00 pm - 9:00 pm,4:00 pm - 10:00 pm,Closed,4:00 pm - 10:00 pm,Brewpubs,Saint Louis,Claimed,,No,Accepts Cryptocurrency,Alpha Brewing Co.,Inexpensive,,4.5,113 reviews,4310 Fyler Ave
2,5,13,29,64,3:00 pm - 12:00 am,4:00 pm - 11:00 pm,12:00 pm - 12:00 am,12:00 pm - 9:00 pm,4:00 pm - 10:00 pm,Closed,4:00 pm - 10:00 pm,Brewpubs,Saint Louis,Claimed,,"Street, Private Lot",Parking,Alpha Brewing Co.,Inexpensive,,4.5,113 reviews,4310 Fyler Ave
2,5,13,29,64,3:00 pm - 12:00 am,4:00 pm - 11:00 pm,12:00 pm - 12:00 am,12:00 pm - 9:00 pm,4:00 pm - 10:00 pm,Closed,4:00 pm - 10:00 pm,Brewpubs,Saint Louis,Claimed,,Yes,Bike Parking,Alpha Brewing Co.,Inexpensive,,4.5,113 reviews,4310 Fyler Ave
2,5,13,29,64,3:00 pm - 12:00 am,4:00 pm - 11:00 pm,12:00 pm - 12:00 am,12:00 pm - 9:00 pm,4:00 pm - 10:00 pm,Closed,4:00 pm - 10:00 pm,Brewpubs,Saint Louis,Claimed,,Yes,Wheelchair Accessible,Alpha Brewing Co.,Inexpensive,,4.5,113 reviews,4310 Fyler Ave
2,5,13,29,64,3:00 pm - 12:00 am,4:00 pm - 11:00 pm,12:00 pm - 12:00 am,12:00 pm - 9:00 pm,4:00 pm - 10:00 pm,Closed,4:00 pm - 10:00 pm,Brewpubs,Saint Louis,Claimed,,No,Good for Kids,Alpha Brewing Co.,Inexpensive,,4.5,113 reviews,4310 Fyler Ave
2,5,13,29,64,3:00 pm - 12:00 am,4:00 pm - 11:00 pm,12:00 pm - 12:00 am,12:00 pm - 9:00 pm,4:00 pm - 10:00 pm,Closed,4:00 pm - 10:00 pm,Brewpubs,Saint Louis,Claimed,,Average,Noise Level,Alpha Brewing Co.,Inexpensive,,4.5,113 reviews,4310 Fyler Ave
2,5,13,29,64,3:00 pm - 12:00 am,4:00 pm - 11:00 pm,12:00 pm - 12:00 am,12:00 pm - 9:00 pm,4:00 pm - 10:00 pm,Closed,4:00 pm - 10:00 pm,Brewpubs,Saint Louis,Claimed,,No,Good For Happy Hour,Alpha Brewing Co.,Inexpensive,,4.5,113 reviews,4310 Fyler Ave
2,5,13,29,64,3:00 pm - 12:00 am,4:00 pm - 11:00 pm,12:00 pm - 12:00 am,12:00 pm - 9:00 pm,4:00 pm - 10:00 pm,Closed,4:00 pm - 10:00 pm,Brewpubs,Saint Louis,Claimed,,Yes,Dogs Allowed,Alpha Brewing Co.,Inexpensive,,4.5,113 reviews,4310 Fyler Ave
2,5,13,29,64,3:00 pm - 12:00 am,4:00 pm - 11:00 pm,12:00 pm - 12:00 am,12:00 pm - 9:00 pm,4:00 pm - 10:00 pm,Closed,4:00 pm - 10:00 pm,Brewpubs,Saint Louis,Claimed,,Yes,Caters,Alpha Brewing Co.,Inexpensive,,4.5,113 reviews,4310 Fyler Ave
2,5,13,29,64,3:00 pm - 12:00 am,4:00 pm - 11:00 pm,12:00 pm - 12:00 am,12:00 pm - 9:00 pm,4:00 pm - 10:00 pm,Closed,4:00 pm - 10:00 pm,Brewpubs,Saint Louis,Claimed,,Yes,Gender Neutral Restrooms,Alpha Brewing Co.,Inexpensive,,4.5,113 reviews,4310 Fyler Ave
,,,,,,,,,,,,,Higginsville,,,NA,NA,Arcadian Moon,,NA,,NA,19203 Old Highway 40
,,,,,,,,,,,,,Washington,,,NA,NA,Augusta Brewing Co,,NA,,NA,109 W Main St
1,5,8,30,36,12:00 pm - 11:00 pm,Closed,12:00 pm - 10:00 pm,12:30 pm - 5:30 pm,4:00 pm - 9:00 pm,"4:00 pm - 9:00 pm
        
                Closed now",4:00 pm - 9:00 pm,"Breweries,Barbeque",North Kansas City,Claimed,,Yes,Has Dairy-free Options,Big Rip Brewing Company,Under $10,,4.0,80 reviews,216 E 9th Ave
1,5,8,30,36,12:00 pm - 11:00 pm,Closed,12:00 pm - 10:00 pm,12:30 pm - 5:30 pm,4:00 pm - 9:00 pm,"4:00 pm - 9:00 pm
        
                Closed now",4:00 pm - 9:00 pm,"Breweries,Barbeque",North Kansas City,Claimed,,Yes,Liked by Vegans,Big Rip Brewing Company,Under $10,,4.0,80 reviews,216 E 9th Ave
1,5,8,30,36,12:00 pm - 11:00 pm,Closed,12:00 pm - 10:00 pm,12:30 pm - 5:30 pm,4:00 pm - 9:00 pm,"4:00 pm - 9:00 pm
        
                Closed now",4:00 pm - 9:00 pm,"Breweries,Barbeque",North Kansas City,Claimed,,Yes,Has Gluten-free Options,Big Rip Brewing Company,Under $10,,4.0,80 reviews,216 E 9th Ave
1,5,8,30,36,12:00 pm - 11:00 pm,Closed,12:00 pm - 10:00 pm,12:30 pm - 5:30 pm,4:00 pm - 9:00 pm,"4:00 pm - 9:00 pm
        
                Closed now",4:00 pm - 9:00 pm,"Breweries,Barbeque",North Kansas City,Claimed,,No,Takes Reservations,Big Rip Brewing Company,Under $10,,4.0,80 reviews,216 E 9th Ave
1,5,8,30,36,12:00 pm - 11:00 pm,Closed,12:00 pm - 10:00 pm,12:30 pm - 5:30 pm,4:00 pm - 9:00 pm,"4:00 pm - 9:00 pm
        
                Closed now",4:00 pm - 9:00 pm,"Breweries,Barbeque",North Kansas City,Claimed,,No,Delivery,Big Rip Brewing Company,Under $10,,4.0,80 reviews,216 E 9th Ave
1,5,8,30,36,12:00 pm - 11:00 pm,Closed,12:00 pm - 10:00 pm,12:30 pm - 5:30 pm,4:00 pm - 9:00 pm,"4:00 pm - 9:00 pm
        
                Closed now",4:00 pm - 9:00 pm,"Breweries,Barbeque",North Kansas City,Claimed,,Yes,Take-out,Big Rip Brewing Company,Under $10,,4.0,80 reviews,216 E 9th Ave
1,5,8,30,36,12:00 pm - 11:00 pm,Closed,12:00 pm - 10:00 pm,12:30 pm - 5:30 pm,4:00 pm - 9:00 pm,"4:00 pm - 9:00 pm
        
                Closed now",4:00 pm - 9:00 pm,"Breweries,Barbeque",North Kansas City,Claimed,,Yes,Accepts Credit Cards,Big Rip Brewing Company,Under $10,,4.0,80 reviews,216 E 9th Ave
1,5,8,30,36,12:00 pm - 11:00 pm,Closed,12:00 pm - 10:00 pm,12:30 pm - 5:30 pm,4:00 pm - 9:00 pm,"4:00 pm - 9:00 pm
        
                Closed now",4:00 pm - 9:00 pm,"Breweries,Barbeque",North Kansas City,Claimed,,No,Accepts Apple Pay,Big Rip Brewing Company,Under $10,,4.0,80 reviews,216 E 9th Ave
1,5,8,30,36,12:00 pm - 11:00 pm,Closed,12:00 pm - 10:00 pm,12:30 pm - 5:30 pm,4:00 pm - 9:00 pm,"4:00 pm - 9:00 pm
        
                Closed now",4:00 pm - 9:00 pm,"Breweries,Barbeque",North Kansas City,Claimed,,No,Accepts Google Pay,Big Rip Brewing Company,Under $10,,4.0,80 reviews,216 E 9th Ave
1,5,8,30,36,12:00 pm - 11:00 pm,Closed,12:00 pm - 10:00 pm,12:30 pm - 5:30 pm,4:00 pm - 9:00 pm,"4:00 pm - 9:00 pm
        
                Closed now",4:00 pm - 9:00 pm,"Breweries,Barbeque",North Kansas City,Claimed,,No,Accepts Cryptocurrency,Big Rip Brewing Company,Under $10,,4.0,80 reviews,216 E 9th Ave
1,5,8,30,36,12:00 pm - 11:00 pm,Closed,12:00 pm - 10:00 pm,12:30 pm - 5:30 pm,4:00 pm - 9:00 pm,"4:00 pm - 9:00 pm
        
                Closed now",4:00 pm - 9:00 pm,"Breweries,Barbeque",North Kansas City,Claimed,,"Street, Private Lot",Parking,Big Rip Brewing Company,Under $10,,4.0,80 reviews,216 E 9th Ave
1,5,8,30,36,12:00 pm - 11:00 pm,Closed,12:00 pm - 10:00 pm,12:30 pm - 5:30 pm,4:00 pm - 9:00 pm,"4:00 pm - 9:00 pm
        
                Closed now",4:00 pm - 9:00 pm,"Breweries,Barbeque",North Kansas City,Claimed,,Yes,Bike Parking,Big Rip Brewing Company,Under $10,,4.0,80 reviews,216 E 9th Ave
1,5,8,30,36,12:00 pm - 11:00 pm,Closed,12:00 pm - 10:00 pm,12:30 pm - 5:30 pm,4:00 pm - 9:00 pm,"4:00 pm - 9:00 pm
        
                Closed now",4:00 pm - 9:00 pm,"Breweries,Barbeque",North Kansas City,Claimed,,Yes,Wheelchair Accessible,Big Rip Brewing Company,Under $10,,4.0,80 reviews,216 E 9th Ave
1,5,8,30,36,12:00 pm - 11:00 pm,Closed,12:00 pm - 10:00 pm,12:30 pm - 5:30 pm,4:00 pm - 9:00 pm,"4:00 pm - 9:00 pm
        
                Closed now",4:00 pm - 9:00 pm,"Breweries,Barbeque",North Kansas City,Claimed,,Yes,Good for Groups,Big Rip Brewing Company,Under $10,,4.0,80 reviews,216 E 9th Ave
1,5,8,30,36,12:00 pm - 11:00 pm,Closed,12:00 pm - 10:00 pm,12:30 pm - 5:30 pm,4:00 pm - 9:00 pm,"4:00 pm - 9:00 pm
        
                Closed now",4:00 pm - 9:00 pm,"Breweries,Barbeque",North Kansas City,Claimed,,Loud,Noise Level,Big Rip Brewing Company,Under $10,,4.0,80 reviews,216 E 9th Ave
1,5,8,30,36,12:00 pm - 11:00 pm,Closed,12:00 pm - 10:00 pm,12:30 pm - 5:30 pm,4:00 pm - 9:00 pm,"4:00 pm - 9:00 pm
        
                Closed now",4:00 pm - 9:00 pm,"Breweries,Barbeque",North Kansas City,Claimed,,Full Bar,Alcohol,Big Rip Brewing Company,Under $10,,4.0,80 reviews,216 E 9th Ave
1,5,8,30,36,12:00 pm - 11:00 pm,Closed,12:00 pm - 10:00 pm,12:30 pm - 5:30 pm,4:00 pm - 9:00 pm,"4:00 pm - 9:00 pm
        
                Closed now",4:00 pm - 9:00 pm,"Breweries,Barbeque",North Kansas City,Claimed,,Yes,Outdoor Seating,Big Rip Brewing Company,Under $10,,4.0,80 reviews,216 E 9th Ave
