1_star_count,2_star_count,3_star_count,4_star_count,5_star_count,Fri,Mon,Sat,Sun,Thu,Tue,Wed,category,city,claimed_status,health_rating,moreInfoVal,moreInfoVar,name,price_range,rating,ratings,reviews,street
3,2,10,32,78,3:00 pm - 11:00 pm,3:00 pm - 9:00 pm,3:00 pm - 11:00 pm,Closed,3:00 pm - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",3:00 pm - 10:00 pm,Breweries,South San Francisco,Claimed,97 out of 100,Yes,Wheelchair Accessible,Armstrong Brewing Co,Inexpensive,,4.5,125 reviews,415 Grand Ave Ste 103
3,2,10,32,78,3:00 pm - 11:00 pm,3:00 pm - 9:00 pm,3:00 pm - 11:00 pm,Closed,3:00 pm - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",3:00 pm - 10:00 pm,Breweries,South San Francisco,Claimed,97 out of 100,Yes,Good For Happy Hour,Armstrong Brewing Co,Inexpensive,,4.5,125 reviews,415 Grand Ave Ste 103
3,2,10,32,78,3:00 pm - 11:00 pm,3:00 pm - 9:00 pm,3:00 pm - 11:00 pm,Closed,3:00 pm - 10:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",3:00 pm - 10:00 pm,Breweries,South San Francisco,Claimed,97 out of 100,No,Caters,Armstrong Brewing Co,Inexpensive,,4.5,125 reviews,415 Grand Ave Ste 103
,,,,,,,,,,,,,Covina,,,NA,NA,Arrow Lodge Brewing,,NA,,NA,720 E Arrow Hwy Ste C
,,,,,,,,,,,,,San Clemente,,,NA,NA,Artifex Brewing Company,,NA,,NA,919 Calle Amanecer Ste A
2,4,7,9,27,12:00 pm - 12:00 am,4:00 pm - 10:00 pm,12:00 pm - 12:00 am,1:00 pm - 9:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Anaheim,Claimed,,No,Take-out,Asylum Brewing,Inexpensive,,4.0,49 reviews,2970 E. La Palma Ave. Suite D
2,4,7,9,27,12:00 pm - 12:00 am,4:00 pm - 10:00 pm,12:00 pm - 12:00 am,1:00 pm - 9:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Anaheim,Claimed,,Yes,Accepts Credit Cards,Asylum Brewing,Inexpensive,,4.0,49 reviews,2970 E. La Palma Ave. Suite D
2,4,7,9,27,12:00 pm - 12:00 am,4:00 pm - 10:00 pm,12:00 pm - 12:00 am,1:00 pm - 9:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Anaheim,Claimed,,Yes,Accepts Apple Pay,Asylum Brewing,Inexpensive,,4.0,49 reviews,2970 E. La Palma Ave. Suite D
2,4,7,9,27,12:00 pm - 12:00 am,4:00 pm - 10:00 pm,12:00 pm - 12:00 am,1:00 pm - 9:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Anaheim,Claimed,,Yes,Accepts Google Pay,Asylum Brewing,Inexpensive,,4.0,49 reviews,2970 E. La Palma Ave. Suite D
2,4,7,9,27,12:00 pm - 12:00 am,4:00 pm - 10:00 pm,12:00 pm - 12:00 am,1:00 pm - 9:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Anaheim,Claimed,,No,Accepts Cryptocurrency,Asylum Brewing,Inexpensive,,4.0,49 reviews,2970 E. La Palma Ave. Suite D
2,4,7,9,27,12:00 pm - 12:00 am,4:00 pm - 10:00 pm,12:00 pm - 12:00 am,1:00 pm - 9:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Anaheim,Claimed,,Private Lot,Parking,Asylum Brewing,Inexpensive,,4.0,49 reviews,2970 E. La Palma Ave. Suite D
2,4,7,9,27,12:00 pm - 12:00 am,4:00 pm - 10:00 pm,12:00 pm - 12:00 am,1:00 pm - 9:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Anaheim,Claimed,,Yes,Bike Parking,Asylum Brewing,Inexpensive,,4.0,49 reviews,2970 E. La Palma Ave. Suite D
2,4,7,9,27,12:00 pm - 12:00 am,4:00 pm - 10:00 pm,12:00 pm - 12:00 am,1:00 pm - 9:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Anaheim,Claimed,,Yes,Wheelchair Accessible,Asylum Brewing,Inexpensive,,4.0,49 reviews,2970 E. La Palma Ave. Suite D
2,4,7,9,27,12:00 pm - 12:00 am,4:00 pm - 10:00 pm,12:00 pm - 12:00 am,1:00 pm - 9:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Anaheim,Claimed,,Yes,Dogs Allowed,Asylum Brewing,Inexpensive,,4.0,49 reviews,2970 E. La Palma Ave. Suite D
2,4,7,9,27,12:00 pm - 12:00 am,4:00 pm - 10:00 pm,12:00 pm - 12:00 am,1:00 pm - 9:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Anaheim,Claimed,,No,Caters,Asylum Brewing,Inexpensive,,4.0,49 reviews,2970 E. La Palma Ave. Suite D
2,4,7,9,27,12:00 pm - 12:00 am,4:00 pm - 10:00 pm,12:00 pm - 12:00 am,1:00 pm - 9:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Anaheim,Claimed,,Yes,Gender Neutral Restrooms,Asylum Brewing,Inexpensive,,4.0,49 reviews,2970 E. La Palma Ave. Suite D
,,,,,,,,,,,,,Duluth,,,NA,NA,Brewery In Planning Suwanee,,NA,,NA,
,,,,,,,,,,,,,Canoga Park,,,NA,NA,8one8 Brewing Company,,NA,,NA,8951 de Soto Ave
3,7,12,43,83,12:00 pm - 7:00 pm,12:00 pm - 7:00 pm,12:00 pm - 7:00 pm,12:00 pm - 6:00 pm,12:00 pm - 7:00 pm,"12:00 pm - 7:00 pm
        
                Closed now",12:00 pm - 7:00 pm,Breweries,Cambria,Claimed,,No,Take-out,927 Beer Company,Inexpensive,,4.5,148 reviews,821 Cornwall St
3,7,12,43,83,12:00 pm - 7:00 pm,12:00 pm - 7:00 pm,12:00 pm - 7:00 pm,12:00 pm - 6:00 pm,12:00 pm - 7:00 pm,"12:00 pm - 7:00 pm
        
                Closed now",12:00 pm - 7:00 pm,Breweries,Cambria,Claimed,,Yes,Accepts Credit Cards,927 Beer Company,Inexpensive,,4.5,148 reviews,821 Cornwall St
3,7,12,43,83,12:00 pm - 7:00 pm,12:00 pm - 7:00 pm,12:00 pm - 7:00 pm,12:00 pm - 6:00 pm,12:00 pm - 7:00 pm,"12:00 pm - 7:00 pm
        
                Closed now",12:00 pm - 7:00 pm,Breweries,Cambria,Claimed,,No,Accepts Apple Pay,927 Beer Company,Inexpensive,,4.5,148 reviews,821 Cornwall St
3,7,12,43,83,12:00 pm - 7:00 pm,12:00 pm - 7:00 pm,12:00 pm - 7:00 pm,12:00 pm - 6:00 pm,12:00 pm - 7:00 pm,"12:00 pm - 7:00 pm
        
                Closed now",12:00 pm - 7:00 pm,Breweries,Cambria,Claimed,,Street,Parking,927 Beer Company,Inexpensive,,4.5,148 reviews,821 Cornwall St
3,7,12,43,83,12:00 pm - 7:00 pm,12:00 pm - 7:00 pm,12:00 pm - 7:00 pm,12:00 pm - 6:00 pm,12:00 pm - 7:00 pm,"12:00 pm - 7:00 pm
        
                Closed now",12:00 pm - 7:00 pm,Breweries,Cambria,Claimed,,Yes,Bike Parking,927 Beer Company,Inexpensive,,4.5,148 reviews,821 Cornwall St
3,7,12,43,83,12:00 pm - 7:00 pm,12:00 pm - 7:00 pm,12:00 pm - 7:00 pm,12:00 pm - 6:00 pm,12:00 pm - 7:00 pm,"12:00 pm - 7:00 pm
        
                Closed now",12:00 pm - 7:00 pm,Breweries,Cambria,Claimed,,Average,Noise Level,927 Beer Company,Inexpensive,,4.5,148 reviews,821 Cornwall St
3,7,12,43,83,12:00 pm - 7:00 pm,12:00 pm - 7:00 pm,12:00 pm - 7:00 pm,12:00 pm - 6:00 pm,12:00 pm - 7:00 pm,"12:00 pm - 7:00 pm
        
                Closed now",12:00 pm - 7:00 pm,Breweries,Cambria,Claimed,,Yes,Dogs Allowed,927 Beer Company,Inexpensive,,4.5,148 reviews,821 Cornwall St
3,7,12,43,83,12:00 pm - 7:00 pm,12:00 pm - 7:00 pm,12:00 pm - 7:00 pm,12:00 pm - 6:00 pm,12:00 pm - 7:00 pm,"12:00 pm - 7:00 pm
        
                Closed now",12:00 pm - 7:00 pm,Breweries,Cambria,Claimed,,No,Caters,927 Beer Company,Inexpensive,,4.5,148 reviews,821 Cornwall St
3,7,12,43,83,12:00 pm - 7:00 pm,12:00 pm - 7:00 pm,12:00 pm - 7:00 pm,12:00 pm - 6:00 pm,12:00 pm - 7:00 pm,"12:00 pm - 7:00 pm
        
                Closed now",12:00 pm - 7:00 pm,Breweries,Cambria,Claimed,,Yes,Gender Neutral Restrooms,927 Beer Company,Inexpensive,,4.5,148 reviews,821 Cornwall St
3,7,12,43,83,12:00 pm - 7:00 pm,12:00 pm - 7:00 pm,12:00 pm - 7:00 pm,12:00 pm - 6:00 pm,12:00 pm - 7:00 pm,"12:00 pm - 7:00 pm
        
                Closed now",12:00 pm - 7:00 pm,Breweries,Cambria,Claimed,,No,Open to All,927 Beer Company,Inexpensive,,4.5,148 reviews,821 Cornwall St
,,,,,,,,,,,,,Hermosa Beach,,,NA,NA,Abigaile,,NA,,NA,1301 Manhattan Ave
15,17,23,56,164,2:00 pm - 10:00 pm,Closed,11:00 am - 10:00 pm,12:00 pm - 8:00 pm,4:00 pm - 9:00 pm,"5:00 pm - 9:00 pm
        
                Closed now",4:00 pm - 9:00 pm,Breweries,Torrance,Claimed,,No,Take-out,Absolution Brewing Co,Moderate,,4.0,275 reviews,2878 Columbia St
15,17,23,56,164,2:00 pm - 10:00 pm,Closed,11:00 am - 10:00 pm,12:00 pm - 8:00 pm,4:00 pm - 9:00 pm,"5:00 pm - 9:00 pm
        
                Closed now",4:00 pm - 9:00 pm,Breweries,Torrance,Claimed,,Yes,Accepts Credit Cards,Absolution Brewing Co,Moderate,,4.0,275 reviews,2878 Columbia St
15,17,23,56,164,2:00 pm - 10:00 pm,Closed,11:00 am - 10:00 pm,12:00 pm - 8:00 pm,4:00 pm - 9:00 pm,"5:00 pm - 9:00 pm
        
                Closed now",4:00 pm - 9:00 pm,Breweries,Torrance,Claimed,,No,Accepts Apple Pay,Absolution Brewing Co,Moderate,,4.0,275 reviews,2878 Columbia St
15,17,23,56,164,2:00 pm - 10:00 pm,Closed,11:00 am - 10:00 pm,12:00 pm - 8:00 pm,4:00 pm - 9:00 pm,"5:00 pm - 9:00 pm
        
                Closed now",4:00 pm - 9:00 pm,Breweries,Torrance,Claimed,,Yes,Accepts Google Pay,Absolution Brewing Co,Moderate,,4.0,275 reviews,2878 Columbia St
15,17,23,56,164,2:00 pm - 10:00 pm,Closed,11:00 am - 10:00 pm,12:00 pm - 8:00 pm,4:00 pm - 9:00 pm,"5:00 pm - 9:00 pm
        
                Closed now",4:00 pm - 9:00 pm,Breweries,Torrance,Claimed,,Private Lot,Parking,Absolution Brewing Co,Moderate,,4.0,275 reviews,2878 Columbia St
15,17,23,56,164,2:00 pm - 10:00 pm,Closed,11:00 am - 10:00 pm,12:00 pm - 8:00 pm,4:00 pm - 9:00 pm,"5:00 pm - 9:00 pm
        
                Closed now",4:00 pm - 9:00 pm,Breweries,Torrance,Claimed,,Yes,Bike Parking,Absolution Brewing Co,Moderate,,4.0,275 reviews,2878 Columbia St
15,17,23,56,164,2:00 pm - 10:00 pm,Closed,11:00 am - 10:00 pm,12:00 pm - 8:00 pm,4:00 pm - 9:00 pm,"5:00 pm - 9:00 pm
        
                Closed now",4:00 pm - 9:00 pm,Breweries,Torrance,Claimed,,Yes,Wheelchair Accessible,Absolution Brewing Co,Moderate,,4.0,275 reviews,2878 Columbia St
15,17,23,56,164,2:00 pm - 10:00 pm,Closed,11:00 am - 10:00 pm,12:00 pm - 8:00 pm,4:00 pm - 9:00 pm,"5:00 pm - 9:00 pm
        
                Closed now",4:00 pm - 9:00 pm,Breweries,Torrance,Claimed,,No,Caters,Absolution Brewing Co,Moderate,,4.0,275 reviews,2878 Columbia St
,,,,,,,,,,,,,La Jolla,,,NA,NA,Absolution By the Sea,,NA,,NA,7536 Fay Ave
,,,,,,,,,,,,,Temecula,,,NA,NA,Aftershock Brewing Co,,NA,,NA,28822 Old Town Front St Ste 107
,,,,,,,,,,,,,Alameda,,,NA,NA,Alameda Island Brewing Company,,NA,,NA,1716 Park St
,,,,,,,,,,,,,Sacramento,,,NA,NA,Alaro Craft Brewery,,NA,,NA,2004 Capitol Ave
,,,,,,,,,,,,,San Jose,,,NA,NA,Ale House Brewing Co,,NA,,NA,
1,4,9,30,120,12:00 pm - 10:00 pm,4:00 pm - 10:00 pm,12:00 pm - 10:00 pm,12:00 pm - 10:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Oakland,Claimed,,No,Take-out,Ale Industries,Inexpensive,,4.5,164 reviews,3096 E 10th St
1,4,9,30,120,12:00 pm - 10:00 pm,4:00 pm - 10:00 pm,12:00 pm - 10:00 pm,12:00 pm - 10:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Oakland,Claimed,,Yes,Accepts Credit Cards,Ale Industries,Inexpensive,,4.5,164 reviews,3096 E 10th St
1,4,9,30,120,12:00 pm - 10:00 pm,4:00 pm - 10:00 pm,12:00 pm - 10:00 pm,12:00 pm - 10:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Oakland,Claimed,,Yes,Accepts Apple Pay,Ale Industries,Inexpensive,,4.5,164 reviews,3096 E 10th St
1,4,9,30,120,12:00 pm - 10:00 pm,4:00 pm - 10:00 pm,12:00 pm - 10:00 pm,12:00 pm - 10:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Oakland,Claimed,,No,Accepts Google Pay,Ale Industries,Inexpensive,,4.5,164 reviews,3096 E 10th St
1,4,9,30,120,12:00 pm - 10:00 pm,4:00 pm - 10:00 pm,12:00 pm - 10:00 pm,12:00 pm - 10:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Oakland,Claimed,,"Street, Private Lot",Parking,Ale Industries,Inexpensive,,4.5,164 reviews,3096 E 10th St
1,4,9,30,120,12:00 pm - 10:00 pm,4:00 pm - 10:00 pm,12:00 pm - 10:00 pm,12:00 pm - 10:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Oakland,Claimed,,Yes,Bike Parking,Ale Industries,Inexpensive,,4.5,164 reviews,3096 E 10th St
1,4,9,30,120,12:00 pm - 10:00 pm,4:00 pm - 10:00 pm,12:00 pm - 10:00 pm,12:00 pm - 10:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Oakland,Claimed,,Yes,Wheelchair Accessible,Ale Industries,Inexpensive,,4.5,164 reviews,3096 E 10th St
1,4,9,30,120,12:00 pm - 10:00 pm,4:00 pm - 10:00 pm,12:00 pm - 10:00 pm,12:00 pm - 10:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Oakland,Claimed,,No,Good for Kids,Ale Industries,Inexpensive,,4.5,164 reviews,3096 E 10th St
