brewery_id,latitude,longitude,label
brew1404,48.70261250000001,-122.914725,25
brew1405,47.529945700000006,-122.0371811,110
brew1406,48.0839895,-121.96874199999999,110
brew1407,47.548792399999996,-122.32017309999999,110
brew1408,47.9850939,-122.18835690000002,110
brew1409,47.5485708,-122.0506521,110
brew1410,48.7601919,-122.46450109999999,25
brew1411,48.3917909,-122.4957814,25
brew1412,46.269764,-118.14851399999999,95
brew1413,47.8853211,-120.1589179,70
brew1414,48.016526500000005,-122.06354979999999,110
brew1415,47.203771,-122.24670800000001,110
brew1416,47.698071399999996,-122.34563030000001,110
brew1417,47.9081921,-122.22145309999999,110
brew1418,47.61,-122.33,110
brew1419,47.6552476,-117.4282906,10
brew1420,45.6252284,-122.673635,3
brew1421,48.48444,-122.896301,25
brew1422,47.74094290000001,-122.10914170000001,110
brew1423,47.92432879999999,-122.09675109999999,110
brew1424,47.5663244,-122.62577179999998,110
brew1425,47.530399100000004,-122.3232624,110
brew1426,47.6648778,-122.3691165,110
brew1427,47.4066878,-121.96172820000001,110
brew1428,47.008308899999996,-122.21759899999999,110
brew1429,47.6637521,-122.10259540000001,110
brew1430,47.55084919999999,-122.3181229,110
brew1431,47.699166,-122.18092890000001,110
brew1432,47.458878000000006,-122.167657,110
brew1433,47.6626996,-122.37168600000001,110
brew1435,48.76429659999999,-122.48641090000002,25
brew1436,47.7637006,-122.1506442,110
brew1437,47.910663,-122.22478799999999,110
brew1438,47.5990664,-122.33245249999999,110
brew1439,47.52425359999999,-120.47058670000001,70
brew1440,45.585535,-122.4040728,3
brew1441,46.069371399999994,-118.3348392,95
brew1442,47.685559399999995,-117.28332160000001,10
brew1443,47.530399100000004,-122.3232624,110
brew1444,47.6269395,-122.342597,110
brew1445,47.7544283,-122.31370590000002,110
brew1446,46.9731435,-123.81719840000002,103
brew1447,47.6577989,-117.4135131,10
brew1448,47.8477804,-121.6837828,110
brew1449,45.6278359,-122.6722736,3
brew1450,47.1953976,-120.93924890000001,70
brew1451,47.6918448,-122.3550953,110
brew1452,47.243979100000004,-122.55797549999998,110
brew1453,46.29755170000001,-119.3065575,95
brew1454,47.756510399999996,-122.24223640000001,110
brew1456,47.6627053,-117.39418629999999,10
brew1457,47.3009689,-122.43537340000002,110
brew1458,48.890606,-122.151303,25
brew1459,46.33319960000001,-124.0545243,103
brew1460,47.751074100000004,-120.7401385,70
brew1461,48.43174699999999,-122.370236,25
brew1462,48.6099732,-118.0600477,10
brew1463,47.45866470000001,-122.2521124,110
brew1464,45.775234399999995,-122.5232914,3
brew1465,46.0340713,-118.3674013,95
brew1466,47.6642426,-122.3786621,110
brew1467,47.666655,-122.37252099999999,110
brew1468,47.2566584,-122.43978249999999,110
brew1469,47.45866470000001,-122.2521124,110
brew1470,45.629106799999995,-122.67224669999999,3
brew1473,48.47821039999999,-120.1864982,70
brew1474,47.6095422,-122.3409297,110
brew1475,47.641604,-122.35327029999999,110
brew1476,47.612787,-122.3204636,110
brew1477,47.6400049,-117.58996040000001,10
brew1478,47.618016,-122.3165818,110
brew1479,47.6522841,-122.3555655,110
brew1480,47.21745689999999,-122.29047479999998,110
brew1481,47.2578732,-122.4401692,110
brew1482,47.55048009999999,-122.03206899999999,110
brew1483,46.275085,-119.27454990000001,95
brew1484,46.728672700000004,-117.18035159999998,10
brew1485,46.147971000000005,-122.968019,3
brew1486,47.6638795,-122.37710190000001,110
brew1487,47.578474,-122.31186100000001,110
brew1489,47.6082134,-122.33977979999999,110
brew1490,47.6646139,-122.3675718,110
brew1491,48.10740209999999,-122.7809283,25
brew1492,47.663585499999996,-122.10504669999999,110
brew1493,47.1916308,-122.28795829999999,110
brew1494,47.6062095,-122.33207079999998,110
brew1495,47.911686700000004,-122.0941326,110
brew1496,48.10866100000001,-122.7733173,25
brew1497,47.119093,-122.307033,110
brew1498,37.871522600000006,-122.27304199999999,99
brew1499,48.2760528,-117.7171665,10
brew1500,46.296476399999996,-118.3177787,95
brew1502,45.6767798,-122.66821840000001,3
brew1503,47.73991059999999,-122.65751110000001,110
brew1504,46.23765179999999,-119.2218124,95
brew1505,47.668237700000006,-122.29923889999999,110
brew1506,47.734796200000005,-122.14861850000001,110
brew1507,48.6480291,-118.73769159999999,10
brew1508,47.55210899999999,-122.1774176,110
brew1509,47.66539789999999,-122.3730986,110
brew1510,47.65601160000001,-117.432201,10
brew1511,46.20536130000001,-123.38532190000001,103
brew1512,48.2329888,-121.5889587,110
brew1513,46.424798900000006,-117.05009950000002,10
brew1514,48.51937419999999,-122.61286000000001,25
brew1515,47.3374979,-118.68880259999999,95
brew1516,47.655818700000005,-122.3731077,110
brew1517,47.2219008,-120.9948088,70
brew1518,45.782230600000005,-122.5005519,3
brew1519,47.809603700000004,-122.37705859999998,110
brew1520,48.532594399999994,-123.01465630000001,25
brew1522,47.567738899999995,-122.335633,110
brew1523,47.9142437,-122.08002379999999,110
brew1524,47.9968641,-122.2145693,110
brew1525,47.576028799999996,-122.335531,110
brew1526,47.526739899999995,-122.31456399999999,110
brew1527,46.318782,-119.3009385,95
brew1528,47.5615934,-122.67795120000001,110
brew1529,47.768834000000005,-122.2667091,110
brew1530,46.605064299999995,-120.5012314,70
brew1531,48.4193089,-122.33537859999998,25
brew1532,48.15888169999999,-122.1503047,110
brew1533,47.542866,-122.62618470000001,110
brew1534,47.733458399999996,-122.6459112,110
brew1535,47.2391219,-122.4284669,110
brew1536,47.5943626,-122.76602240000001,110
brew1537,46.3285625,-120.0083597,70
brew1538,47.5286356,-121.82436070000001,110
brew1539,47.9125394,-122.0883669,110
brew1541,47.9344695,-122.10497450000001,110
brew1542,47.9117179,-122.09344709999999,110
brew1543,47.5507362,-122.27706380000001,110
brew1544,47.698307299999996,-117.2495377,10
brew1545,47.59945339999999,-122.2995898,110
brew1546,46.974205,-123.8176047,103
brew1547,47.6551963,-117.4247443,10
brew1548,47.6551963,-117.4247443,10
brew1549,48.757583600000004,-122.46101750000001,25
brew1550,48.7187537,-122.50390900000001,25
brew1551,47.840064,-120.01754229999999,70
brew1552,47.666703000000005,-122.3712065,110
brew1553,48.749917700000005,-122.47437120000001,25
brew1555,48.0556124,-122.17072820000001,110
brew1556,47.1913625,-122.5100436,110
brew1557,47.144999799999994,-119.27753670000001,70
brew1559,47.6743428,-117.1124241,10
brew1560,48.1388336,-123.15644309999999,25
brew1562,47.75700399999999,-122.16786609999998,110
brew1563,47.934463,-122.091728,110
brew1564,47.0431679,-122.8985163,110
brew1565,47.530399100000004,-122.3232624,110
brew1566,47.86213370000001,-121.8155789,110
brew1567,47.525579,-122.3312205,110
brew1568,48.18375820000001,-117.16027439999999,10
brew1569,47.075966799999996,-122.76317179999998,110
brew1570,45.638628000000004,-122.6710939,3
brew1571,46.970522499999994,-122.88455719999999,110
brew1572,47.6541764,-122.3317631,110
brew1574,45.628920799999996,-122.67075020000001,3
brew1575,47.6552476,-117.4282906,10
brew1577,47.85593799999999,-121.97093770000001,110
brew1578,48.760090000000005,-122.4689213,25
brew1579,47.560333,-122.3377054,110
brew1580,46.3134655,-119.4939062,95
brew1581,47.6606146,-122.39028970000001,110
brew1582,47.67788239999999,-117.2820894,10
brew1583,47.735222799999995,-122.6453014,110
brew1584,46.6187411,-120.5533104,70
brew1585,47.744901399999996,-121.9859064,110
brew1586,46.3240805,-120.014633,70
brew1587,47.404657,-122.451621,110
brew1588,47.768168700000004,-122.14842479999999,110
brew1589,45.642529700000004,-122.6462972,3
brew1590,47.7168089,-117.43272420000001,10
brew1591,45.69229139999999,-121.8839264,3
brew1592,48.754272,-122.47406470000001,25
brew1593,47.76011099999999,-122.2054452,110
brew1594,47.4254934,-120.30753370000001,70
brew1595,45.6389169,-122.48705259999998,3
brew1596,47.56433500000001,-122.37768009999999,110
brew1597,47.7368524,-122.64646370000001,110
brew1598,46.890710799999994,-124.1049662,103
brew1599,47.3206689,-122.5878534,110
brew1600,46.9989241,-120.555229,70
brew1601,48.197202000000004,-122.126824,110
brew1602,47.65627070000001,-117.42682409999999,10
brew1603,46.3187326,-119.30102859999998,95
brew1604,48.128180900000004,-122.1842905,110
brew1605,46.2103859,-119.76996399999999,70
brew1606,46.6283013,-123.596698,103
brew1607,47.2410419,-122.4273115,110
brew1608,46.61758409999999,-120.5486555,70
brew1609,47.6552476,-117.4282906,10
brew1610,47.3856744,-117.172354,10
brew1611,47.67702389999999,-122.30683880000001,110
brew1612,45.7254586,-121.8253834,3
brew1613,45.578261,-122.35194320000001,3
brew1614,47.2503261,-119.95062560000001,70
brew1615,48.0062407,-122.1169348,110
brew1616,47.77012029999999,-122.3794225,110
brew1617,47.662172,-122.33098500000001,110
brew1618,45.723350599999996,-121.8008547,3
brew1619,47.519452799999996,-122.31197990000001,110
brew1620,47.76166629999999,-122.68325790000002,110
brew1621,47.617079499999996,-122.05738629999999,110
brew1622,47.67459829999999,-122.12129669999999,110
brew1623,48.2932885,-117.67466090000002,10
brew1624,47.9501232,-122.19448329999999,110
brew1625,47.5143261,-122.3524,110
brew1626,47.768168700000004,-122.14842479999999,110
brew1627,47.6062095,-122.33207079999998,110
brew1628,47.440782299999995,-120.317875,70
brew1629,48.78426899999999,-122.45534599999999,25
brew1630,47.019635,-122.82585300000001,110
brew1631,48.545324799999996,-117.90934320000001,10
brew1632,48.115072600000005,-122.754015,25
brew1633,47.9377224,-122.09103219999999,110
brew1634,47.487487200000004,-117.57460149999999,10
brew1635,48.81670399999999,-122.559036,25
brew1636,47.7116732,-122.18809920000001,110
brew1637,48.039652399999994,-122.4076027,110
brew1638,48.5952726,-122.88949129999999,25
brew1640,47.0378741,-122.9006951,110
brew1641,47.5052448,-122.29037779999999,110
brew1642,47.5143261,-122.3524,110
brew1643,46.7198595,-117.1645747,10
brew1644,48.1176187,-123.43261559999999,25
brew1645,47.6641232,-117.394798,10
brew1646,47.614866,-122.1977098,110
brew1647,47.6093374,-122.3347554,110
brew1648,45.629106799999995,-122.67224669999999,3
brew1649,48.5352858,-123.01574950000001,25
brew1650,46.319161,-117.981082,95
brew1651,48.258964,-124.25306499999999,25
brew1652,47.3595592,-122.1180119,110
brew1653,47.035646500000006,-122.81845849999999,110
brew1654,47.168216799999996,-119.2699568,70
brew1655,46.433547,-122.796442,3
brew1656,48.11460599999999,-122.287585,110
brew1657,47.6290888,-122.33179399999999,110
brew1658,47.43005529999999,-122.15217870000001,110
brew1659,47.592398700000004,-122.33439950000002,110
brew1661,47.75700399999999,-122.16786609999998,110
brew1662,48.121754700000004,-123.4954567,25
brew1663,46.20681870000001,-119.2042635,95
brew1664,47.7658924,-122.6805385,110
brew1665,47.9547878,-122.2298233,110
brew1666,46.0871696,-118.27131920000001,95
brew1667,48.115226899999996,-122.7542152,25
brew1668,47.312572100000004,-122.22885819999999,110
brew1669,48.84880099999999,-122.6032199,25
brew1670,47.2239057,-120.99446529999999,70
brew1671,48.47821039999999,-120.1864982,70
brew1672,47.56600039999999,-122.6259139,110
brew1673,46.584986,-122.84433700000001,103
brew1674,46.5717273,-120.4995433,70
brew1675,38.967490999999995,-77.012626,57
brew1676,38.9148396,-76.98136269999998,57
brew1677,38.871139,-77.006703,57
brew1678,38.8751743,-77.0014765,57
brew1679,38.8965065,-77.021587,57
brew1680,38.92964310000001,-76.9601673,57
brew1682,38.9603654,-77.005239,57
brew1683,38.905440500000005,-77.002436,57
brew1684,38.9154246,-77.02142239999998,57
brew1685,38.9071923,-77.03687070000001,57
brew1686,38.9261018,-76.98163269999998,57
brew1687,38.9003885,-76.98902389999998,57
brew1688,38.88046729999999,-76.9951997,57
brew1689,38.9259189,-76.99474980000001,57
brew1690,38.9071923,-77.03687070000001,57
brew1691,38.89654960000001,-77.0287783,57
brew1692,39.2886277,-77.86086970000001,105
brew1693,38.3504345,-81.6355196,87
brew1694,38.2815971,-80.8515333,87
brew1695,39.6041834,-78.23751299999998,105
brew1696,38.917997,-79.851863,0
brew1697,40.0597866,-80.72494990000001,44
brew1698,38.923777,-79.84939059999999,0
brew1699,38.01654480000001,-81.1136171,87
brew1700,39.627185100000005,-79.9506878,77
brew1701,37.7708776,-81.19660209999998,87
brew1702,37.86367370000001,-80.3986197,135
brew1703,39.630501,-79.958062,77
brew1704,39.1416533,-79.4983589,0
brew1705,39.287488399999994,-81.53303690000001,87
brew1706,39.2673225,-81.558143,87
brew1707,39.588882,-79.565997,77
brew1708,39.5436489,-80.12123790000001,77
brew1709,37.36622929999999,-81.1025918,87
brew1710,39.1290831,-79.46474140000001,0
brew1711,38.036675,-81.1099321,87
brew1712,38.4216325,-82.44478670000001,87
brew1713,37.648367,-81.09636499999998,87
brew1714,40.05915529999999,-80.724755,44
brew1715,39.1282609,-79.4722781,0
brew1716,38.3504345,-81.6355196,87
brew1717,39.07513429999999,-78.59753169999998,0
brew1718,39.2897074,-77.86052250000002,105
brew1719,39.433873,-77.99027,105
brew1720,39.6527963,-79.9472502,77
brew1721,40.0652362,-80.7230875,44
brew1722,39.630501,-79.958062,77
brew1723,43.004355700000005,-87.9061779,41
brew1724,44.3578017,-89.0854287,39
brew1725,42.9588756,-87.8634275,41
brew1726,43.7731541,-87.72995519999998,85
brew1727,43.825835299999994,-91.2498898,100
brew1728,42.8319537,-88.7140186,41
brew1729,43.757037,-87.71327840000001,85
brew1730,45.50197259999999,-91.73240030000001,100
brew1731,44.6090712,-87.43509999999998,85
brew1732,43.1205797,-89.35418639999997,66
brew1733,43.1230536,-89.33028940000001,66
brew1734,45.293737899999996,-92.3969918,13
brew1735,46.010549700000006,-91.4888447,115
brew1736,44.2615451,-88.4140348,85
brew1737,46.1131489,-89.6479517,39
brew1738,44.497983000000005,-88.0500622,85
brew1739,44.0812701,-88.59310029999997,85
brew1740,45.104706,-92.54984520000001,13
brew1741,44.1680982,-88.46445299999998,85
brew1742,43.11527419999999,-87.92132459999998,41
brew1743,43.0987619,-87.88776639999998,41
brew1744,43.0446126,-87.99026909999998,41
brew1745,43.073668100000006,-88.1455684,41
brew1746,43.070911200000005,-87.90009470000001,41
brew1747,45.1006419,-91.48125870000001,100
brew1748,44.659500799999996,-90.1795342,39
brew1749,44.9834681,-92.5561145,13
brew1750,42.979251899999994,-89.516184,66
brew1751,43.0240351,-87.91717890000001,41
brew1752,42.8577501,-90.1768261,66
brew1753,44.8759935,-91.9331718,100
brew1754,43.126585999999996,-88.53739999999998,41
brew1755,44.932045200000005,-91.39588590000001,100
brew1756,45.779157500000004,-92.6849153,13
brew1757,43.038768100000006,-87.90045450000001,41
brew1758,44.8310185,-87.38390249999998,85
brew1759,43.0334824,-87.9080043,41
brew1760,43.03404570000001,-87.9094738,41
brew1761,44.950831,-89.61773199999998,39
brew1762,42.6003021,-89.6384347,66
brew1763,43.0948872,-89.51664319999998,66
brew1764,44.442244,-89.2796053,39
brew1765,43.3393942,-89.01490759999999,66
brew1766,43.09958899999999,-87.919625,41
brew1767,42.56145,-89.70450699999998,66
brew1769,43.033486100000005,-87.9420268,41
brew1770,42.6803249,-90.11825350000001,66
brew1771,43.0671903,-87.9017959,41
brew1772,43.0389025,-87.9064736,41
brew1774,44.5189174,-88.01968400000001,85
brew1775,43.532509499999996,-90.0132673,66
brew1776,44.088617,-87.657535,85
brew1777,43.114750799999996,-89.65332939999998,66
brew1778,44.9736521,-92.1758893,100
brew1779,43.0664972,-89.3054259,66
brew1780,43.048083,-88.3552349,41
brew1781,43.03830120000001,-89.3825708,66
brew1782,43.3888128,-90.7653422,66
brew1783,43.162212100000005,-87.9612,41
brew1784,42.692692,-88.632903,41
brew1785,42.9616751,-90.129829,66
brew1786,43.0542186,-87.9014127,41
brew1787,46.735485700000005,-92.10159770000001,115
brew1788,42.7848244,-88.40618380000002,41
brew1789,44.201364399999996,-88.44822420000001,85
brew1790,43.0070114,-87.91064829999998,41
brew1791,44.370141,-91.3172262,100
brew1792,44.0090079,-88.5384211,85
brew1793,44.131304899999996,-91.7175797,100
brew1794,42.9730151,-88.23527890000001,41
brew1795,44.03488460000001,-88.5622317,85
brew1796,43.181921100000004,-89.2114276,66
brew1797,43.050053399999996,-89.39208620000001,66
brew1798,43.176132200000005,-90.07043709999998,66
brew1799,42.5246089,-88.9596526,66
brew1800,43.0854732,-87.9006151,41
brew1801,42.58355220000001,-88.4112272,41
brew1802,43.0822549,-89.3705511,66
brew1803,43.05767669999999,-87.887383,41
brew1804,42.679741,-89.0505195,66
brew1805,43.0743762,-89.38006469999998,66
brew1806,43.00808809999999,-89.7381241,66
brew1807,44.3497222,-89.0727515,39
brew1808,45.064412,-87.12379539999998,85
brew1809,43.993502899999996,-88.5426724,85
brew1810,43.6511403,-90.3399266,66
brew1811,44.4991093,-88.04959490000002,85
brew1812,44.9733195,-92.75643790000001,13
brew1813,42.9880421,-89.5331561,66
brew1814,43.007757,-87.91161170000001,41
brew1815,43.217765,-88.91322199999998,66
brew1816,43.3915006,-87.8668734,41
brew1817,42.59986370000001,-89.64119819999998,66
brew1819,44.773424,-91.461625,100
brew1820,43.126006,-89.325671,66
brew1821,42.5581319,-87.85682879999999,41
brew1822,43.8446285,-88.83858479999998,85
brew1823,44.6293,-89.3094,39
brew1824,43.33343729999999,-89.0204948,66
brew1825,43.173212899999996,-89.92876199999998,66
brew1826,43.0546291,-87.9052068,41
brew1827,44.816543700000004,-91.4962461,100
brew1828,44.1857405,-88.46188579999998,85
brew1829,44.51331879999999,-88.0132958,85
brew1830,43.0389025,-87.9064736,41
brew1831,44.87529179999999,-91.94006800000001,100
brew1832,43.0675481,-89.40818229999998,66
brew1833,44.2612636,-88.41412570000001,85
brew1834,44.629217499999996,-89.30864609999998,39
brew1835,44.03431940000001,-89.5216516,66
brew1836,43.1105909,-88.3325091,41
brew1837,43.3480354,-90.4363319,66
brew1839,43.0389025,-87.9064736,41
brew1840,43.024887299999996,-87.91302400000002,41
brew1842,45.8726781,-89.71033409999998,39
brew1843,43.026082,-87.917236,41
brew1844,44.8078744,-91.4681683,100
brew1845,45.1650891,-91.1456908,100
brew1846,44.89080209999999,-89.5476204,39
brew1847,43.0389025,-87.9064736,41
brew1848,42.7943144,-89.6304608,66
brew1849,43.09371229999999,-89.34562869999998,66
brew1850,44.5175192,-87.94345600000001,85
brew1851,44.5810876,-91.22734240000001,100
brew1852,43.18508629999999,-89.4251101,66
brew1853,43.1025912,-88.33725299999998,41
brew1854,44.2615419,-88.41311139999998,85
brew1855,45.1224899,-92.6782753,13
brew1856,44.7908001,-91.4201551,100
brew1857,44.039605200000004,-88.74411889999998,85
brew1858,43.0917745,-89.3550055,66
brew1859,43.454029,-88.8364658,66
brew1860,44.4515239,-89.5229516,39
brew1861,43.045556,-87.92547510000001,41
brew1862,44.408012,-89.85239399999999,39
brew1863,43.1505777,-89.41590409999998,66
brew1864,43.834352,-91.236154,100
brew1865,42.580017100000006,-90.02379049999998,66
brew1866,44.0942261,-87.6595387,85
brew1867,44.6806105,-88.8904389,39
brew1868,44.96545099999999,-92.68357490000001,13
brew1869,43.747734799999996,-87.97770299999998,85
brew1870,43.629332500000004,-89.74287340000001,66
brew1871,42.676605,-90.7256174,107
brew1872,42.5832433,-87.8203173,41
brew1873,42.730481299999994,-87.783289,41
brew1874,45.085144899999996,-87.6544041,85
brew1875,43.0187979,-88.1987346,41
brew1876,46.5643524,-91.40876999999999,115
brew1877,44.877287700000004,-91.9300408,100
brew1878,43.296569700000006,-87.9858996,41
brew1879,44.9588903,-89.62284720000001,39
brew1880,45.63695070000001,-89.41236909999999,39
brew1881,43.1828486,-89.21152049999998,66
brew1882,43.421485100000005,-88.18100629999999,41
brew1883,42.577095,-87.950408,41
brew1884,43.0396921,-87.91160630000002,41
brew1885,42.68376729999999,-89.02165500000001,66
brew1886,43.0624104,-89.40115879999998,66
brew1887,45.895805700000004,-89.69631629999999,39
brew1888,45.82720689999999,-91.8888069,115
brew1889,44.0293509,-88.16311859999998,85
brew1890,44.89107629999999,-92.63870190000002,13
brew1891,42.5838439,-87.8186858,41
brew1892,43.3165573,-87.95329009999998,41
brew1893,44.2926531,-90.8516162,100
brew1894,44.246969,-87.919844,85
brew1895,45.1891772,-89.68362890000002,39
brew1896,45.2494907,-92.3265198,13
brew1897,43.0833196,-89.37247690000001,66
brew1898,42.833354,-88.7303405,41
brew1899,43.7571569,-87.71327840000001,85
brew1900,45.0493937,-87.28045859999999,85
brew1901,43.873413600000006,-91.1973612,100
brew1902,46.1013853,-89.8059258,39
brew1903,44.8310185,-87.38390249999998,85
brew1904,46.5872711,-90.8922333,115
brew1905,42.979096399999996,-89.51445369999998,66
brew1906,44.52357920000001,-89.574563,39
brew1907,43.09958899999999,-87.919625,41
brew1908,42.974066799999996,-87.87587940000002,41
brew1909,44.83552299999999,-87.377983,85
brew1910,42.9746138,-88.099845,41
brew1912,44.504580499999996,-87.9783821,85
brew1913,43.0609208,-88.0024318,41
brew1914,44.25328579999999,-88.4031955,85
brew1915,45.097966,-90.0789948,39
brew1916,43.0790399,-88.9133375,66
brew1917,44.8577653,-92.6260801,13
brew1918,43.833669799999996,-88.0186708,85
brew1919,43.0389025,-87.9064736,41
brew1920,44.8184688,-91.5097625,100
brew1921,42.9483773,-88.00420030000001,41
brew1922,43.32181019999999,-88.0027321,41
brew1923,42.9297804,-89.52542729999998,66
brew1925,43.0345334,-87.9325228,41
brew1926,46.7268985,-92.1021459,115
brew1927,44.545511700000006,-87.7593895,85
brew1928,42.753102,-87.82596149999998,41
brew1929,44.5195453,-88.0176963,85
brew1930,43.4513393,-88.63188079999998,41
brew1931,45.403228999999996,-92.629445,13
brew1932,45.9300622,-89.2583377,39
brew1933,43.81263120000001,-91.254112,100
brew1934,43.0862196,-88.896732,66
brew1935,43.0986876,-89.3491458,66
brew1936,43.18508629999999,-89.4251101,66
brew1937,43.020493,-87.91652490000001,41
brew1938,45.2587907,-91.81807950000001,100
brew1939,43.0605461,-87.982606,41
brew1940,43.026082,-87.917236,41
brew1941,42.916571999999995,-89.21889709999998,66
brew1942,43.05099209999999,-89.4739962,66
brew1943,43.0524472,-88.366312,41
brew1944,43.4315112,-88.15738409999999,41
brew1945,43.010437200000005,-88.00293839999998,41
brew1946,44.52357920000001,-89.574563,39
brew1947,44.958223600000004,-89.6308286,39
brew1948,42.9688467,-89.5089836,66
brew1949,43.5887771,-89.79173270000001,66
brew1950,43.2721916,-89.72154309999998,66
brew1951,43.083358600000004,-89.365438,66
brew1952,44.4893615,-88.01768369999998,85
brew1953,44.8761039,-91.92250250000001,100
brew1954,43.18508629999999,-89.4251101,66
brew1955,43.0505259,-88.187536,41
brew1956,43.0741412,-89.39145909999998,66
brew1957,44.25328579999999,-88.4031955,85
brew1958,43.193934999999996,-88.72308009999998,41
brew1959,42.9275182,-88.83736019999998,66
brew1960,44.558469,-88.06091599999998,85
brew1961,43.0599533,-89.30857409999999,66
brew1962,45.120981,-92.537102,13
brew1963,42.5581319,-87.85682879999999,41
brew1964,45.638169299999994,-89.4123821,39
brew1965,44.36626820000001,-87.8058642,85
brew1966,44.83757929999999,-87.3800261,85
brew1967,44.8772083,-91.93042259999999,100
brew1968,44.351445500000004,-87.80666590000001,85
brew1969,43.0031331,-87.9050343,41
brew1970,44.8853427,-88.15555490000001,85
brew1971,42.86694800000001,-87.94295600000001,41
brew1972,43.0844934,-89.47622070000001,66
brew1973,43.0101283,-88.23310490000001,41
brew1974,45.0466881,-87.7201031,85
brew1975,43.386603799999996,-87.8808651,41
brew1976,44.44039129999999,-92.145595,100
brew1977,43.7594231,-87.72258459999998,85
brew1978,43.0664972,-89.3054259,66
brew1979,44.9552888,-92.7386322,13
brew1980,43.33904329999999,-89.0152761,66
brew1981,43.05099209999999,-89.4739962,66
brew1982,43.892485799999996,-90.9892744,100
brew1983,42.7328159,-89.02749150000001,66
brew1984,44.4971996,-88.04513440000001,85
brew1985,44.553264299999995,-88.09759269999998,85
brew1986,43.0919831,-88.47928449999998,41
brew1987,43.0542186,-87.9014127,41
brew1988,44.2799872,-88.3184394,85
brew1989,42.934720399999996,-89.8853829,66
brew1990,42.9190815,-88.20226459999998,41
brew1991,46.004850399999995,-91.4697618,115
brew1992,45.9263086,-88.23901370000002,142
brew1993,43.1074247,-88.48677729999999,41
brew1994,42.73428079999999,-90.4849656,107
brew1995,42.8319537,-88.7140186,41
brew1996,44.3960386,-88.0512464,85
brew1997,44.558469,-88.06091599999998,85
brew1998,43.296569700000006,-87.9858996,41
brew1999,44.7121805,-88.41991340000001,85
brew2000,44.8428619,-92.248701,100
brew2001,43.0671903,-87.9017959,41
brew2002,43.0403933,-87.9097567,41
brew2003,43.126585999999996,-88.53739999999998,41
brew2004,42.7262011,-87.7864208,41
brew2005,44.5336,-89.57379999999998,39
brew2006,44.43042379999999,-88.1069205,85
brew2007,43.8953487,-91.2395145,100
brew2008,45.250573100000004,-92.2703728,100
brew2009,43.08977279999999,-90.80251170000001,107
brew2010,41.13178449999999,-104.8144276,30
brew2011,41.3108983,-105.59512340000002,112
brew2012,41.5869554,-109.21786399999999,121
brew2013,44.8010027,-106.953809,84
brew2014,41.3096524,-105.5947511,112
brew2015,41.3109832,-105.5957818,112
brew2017,41.135287700000006,-104.8136568,30
brew2018,41.13207200000001,-104.816455,30
brew2019,42.848475,-106.32460420000001,112
brew2020,44.292055100000006,-105.50351540000001,23
brew2021,42.8640885,-106.34026259999999,112
brew2022,42.76061199999999,-105.38446599999999,112
brew2023,43.46952410000001,-110.78917040000002,126
brew2024,42.837191499999996,-108.74452849999999,121
brew2025,41.3093589,-105.59465949999999,112
brew2026,44.8029652,-106.953657,84
brew2027,43.1651305,-111.0382987,126
brew2028,44.52641269999999,-109.06623370000001,84
brew2029,43.646379700000004,-108.2112875,84
brew2030,44.5265023,-109.05879740000002,84
brew2031,43.4624,-110.79799999999999,126
brew2032,41.1513331,-105.98460870000001,112
brew2033,42.8554324,-106.30515359999998,112
brew2034,43.4767511,-110.76554840000001,126
brew2035,41.4529641,-106.8012918,112
brew2036,41.341181799999994,-106.18346640000001,112
brew2037,41.586189000000005,-109.220226,121
brew2038,43.47361009999999,-110.7616075,126
brew2039,41.2681663,-110.96607820000001,29
brew2040,44.029827000000004,-107.46938999999999,84
brew2041,42.8661946,-109.8660014,121
brew2042,44.754645700000005,-108.7574125,84
brew2043,44.52634219999999,-109.05653079999999,84
brew2044,41.2681663,-110.96607820000001,29
brew2045,41.13178449999999,-104.8144276,30
brew2046,44.346056,-106.6988751,84
brew2047,44.289145399999995,-105.4936635,23
brew2049,41.4533813,-106.80129609999999,112
brew2050,43.8541636,-104.2050111,23
brew2051,42.8476745,-106.32563880000001,112
brew2052,33.5245287,-86.77419669999998,93
brew2053,34.0159435,-86.00569920000001,93
brew2054,33.1981839,-87.561809,93
brew2055,34.7328568,-86.58544870000001,93
brew2056,30.278197,-87.682762,82
brew2058,33.2107633,-87.56636970000001,93
brew2059,34.8026115,-87.65704090000001,93
brew2060,33.5269441,-86.76483940000001,93
brew2061,32.470743199999994,-84.9996785,14
brew2062,32.3773934,-86.31360769999998,93
brew2063,30.2799765,-87.68497599999998,82
brew2064,34.6043034,-86.9867158,93
brew2065,33.1998384,-87.54507100000002,93
brew2066,33.44,-86.78999999999998,93
brew2067,30.516087699999996,-87.8849293,82
brew2068,31.15008,-85.3955574,51
brew2069,33.5145351,-86.7938294,93
brew2070,34.141184700000004,-86.82074690000002,93
brew2071,33.5010548,-86.7962572,93
brew2072,34.73009700000001,-86.5838385,93
brew2073,30.684816899999998,-88.0513837,82
brew2074,34.722327500000006,-86.60415119999998,93
brew2075,34.7463387,-86.58523989999998,93
brew2076,34.3374395,-86.31420210000002,93
brew2077,34.69354860000001,-86.7483766,93
brew2078,32.381101799999996,-86.3096645,93
brew2079,33.5185892,-86.8103567,93
brew2080,32.6494032,-85.3788678,14
brew2081,34.6728097,-86.773962,93
