1_star_count,2_star_count,3_star_count,4_star_count,5_star_count,Fri,Mon,Sat,Sun,Thu,Tue,Wed,category,city,claimed_status,health_rating,moreInfoVal,moreInfoVar,name,price_range,rating,ratings,reviews,street
19,20,40,73,112,11:00 am - 12:00 am,4:00 pm - 10:00 pm,11:00 am - 12:00 am,11:00 am - 10:00 pm,11:00 am - 11:00 pm,"4:00 pm - 10:00 pm
        
                Open now",4:00 pm - 10:00 pm,"American (New),Brewpubs",Atlanta,Claimed,A,Yes,Good For Happy Hour,New Realm Brewing,$11-30,,4.0,264 reviews,550 Somerset Ter NE Unit 101
19,20,40,73,112,11:00 am - 12:00 am,4:00 pm - 10:00 pm,11:00 am - 12:00 am,11:00 am - 10:00 pm,11:00 am - 11:00 pm,"4:00 pm - 10:00 pm
        
                Open now",4:00 pm - 10:00 pm,"American (New),Brewpubs",Atlanta,Claimed,A,Yes,Outdoor Seating,New Realm Brewing,$11-30,,4.0,264 reviews,550 Somerset Ter NE Unit 101
19,20,40,73,112,11:00 am - 12:00 am,4:00 pm - 10:00 pm,11:00 am - 12:00 am,11:00 am - 10:00 pm,11:00 am - 11:00 pm,"4:00 pm - 10:00 pm
        
                Open now",4:00 pm - 10:00 pm,"American (New),Brewpubs",Atlanta,Claimed,A,Free,Wi-Fi,New Realm Brewing,$11-30,,4.0,264 reviews,550 Somerset Ter NE Unit 101
19,20,40,73,112,11:00 am - 12:00 am,4:00 pm - 10:00 pm,11:00 am - 12:00 am,11:00 am - 10:00 pm,11:00 am - 11:00 pm,"4:00 pm - 10:00 pm
        
                Open now",4:00 pm - 10:00 pm,"American (New),Brewpubs",Atlanta,Claimed,A,Yes,Has TV,New Realm Brewing,$11-30,,4.0,264 reviews,550 Somerset Ter NE Unit 101
19,20,40,73,112,11:00 am - 12:00 am,4:00 pm - 10:00 pm,11:00 am - 12:00 am,11:00 am - 10:00 pm,11:00 am - 11:00 pm,"4:00 pm - 10:00 pm
        
                Open now",4:00 pm - 10:00 pm,"American (New),Brewpubs",Atlanta,Claimed,A,Yes,Dogs Allowed,New Realm Brewing,$11-30,,4.0,264 reviews,550 Somerset Ter NE Unit 101
19,20,40,73,112,11:00 am - 12:00 am,4:00 pm - 10:00 pm,11:00 am - 12:00 am,11:00 am - 10:00 pm,11:00 am - 11:00 pm,"4:00 pm - 10:00 pm
        
                Open now",4:00 pm - 10:00 pm,"American (New),Brewpubs",Atlanta,Claimed,A,Yes,Waiter Service,New Realm Brewing,$11-30,,4.0,264 reviews,550 Somerset Ter NE Unit 101
19,20,40,73,112,11:00 am - 12:00 am,4:00 pm - 10:00 pm,11:00 am - 12:00 am,11:00 am - 10:00 pm,11:00 am - 11:00 pm,"4:00 pm - 10:00 pm
        
                Open now",4:00 pm - 10:00 pm,"American (New),Brewpubs",Atlanta,Claimed,A,No,Caters,New Realm Brewing,$11-30,,4.0,264 reviews,550 Somerset Ter NE Unit 101
19,20,40,73,112,11:00 am - 12:00 am,4:00 pm - 10:00 pm,11:00 am - 12:00 am,11:00 am - 10:00 pm,11:00 am - 11:00 pm,"4:00 pm - 10:00 pm
        
                Open now",4:00 pm - 10:00 pm,"American (New),Brewpubs",Atlanta,Claimed,A,Yes,Open to All,New Realm Brewing,$11-30,,4.0,264 reviews,550 Somerset Ter NE Unit 101
0,0,0,2,1,4:00 pm - 8:00 pm,Closed,12:00 pm - 8:00 pm,Closed,4:00 pm - 8:00 pm,Closed,Closed,"Breweries,Venues & Event Spaces",Greensboro,Claimed,,No,Take-out,Oconee Brewing Company,Inexpensive,,4.5,3 reviews,202 N West St
0,0,0,2,1,4:00 pm - 8:00 pm,Closed,12:00 pm - 8:00 pm,Closed,4:00 pm - 8:00 pm,Closed,Closed,"Breweries,Venues & Event Spaces",Greensboro,Claimed,,Yes,Accepts Credit Cards,Oconee Brewing Company,Inexpensive,,4.5,3 reviews,202 N West St
0,0,0,2,1,4:00 pm - 8:00 pm,Closed,12:00 pm - 8:00 pm,Closed,4:00 pm - 8:00 pm,Closed,Closed,"Breweries,Venues & Event Spaces",Greensboro,Claimed,,Yes,Accepts Apple Pay,Oconee Brewing Company,Inexpensive,,4.5,3 reviews,202 N West St
0,0,0,2,1,4:00 pm - 8:00 pm,Closed,12:00 pm - 8:00 pm,Closed,4:00 pm - 8:00 pm,Closed,Closed,"Breweries,Venues & Event Spaces",Greensboro,Claimed,,No,Accepts Cryptocurrency,Oconee Brewing Company,Inexpensive,,4.5,3 reviews,202 N West St
0,0,0,2,1,4:00 pm - 8:00 pm,Closed,12:00 pm - 8:00 pm,Closed,4:00 pm - 8:00 pm,Closed,Closed,"Breweries,Venues & Event Spaces",Greensboro,Claimed,,Private Lot,Parking,Oconee Brewing Company,Inexpensive,,4.5,3 reviews,202 N West St
0,0,0,2,1,4:00 pm - 8:00 pm,Closed,12:00 pm - 8:00 pm,Closed,4:00 pm - 8:00 pm,Closed,Closed,"Breweries,Venues & Event Spaces",Greensboro,Claimed,,No,Bike Parking,Oconee Brewing Company,Inexpensive,,4.5,3 reviews,202 N West St
0,0,0,2,1,4:00 pm - 8:00 pm,Closed,12:00 pm - 8:00 pm,Closed,4:00 pm - 8:00 pm,Closed,Closed,"Breweries,Venues & Event Spaces",Greensboro,Claimed,,Yes,Wheelchair Accessible,Oconee Brewing Company,Inexpensive,,4.5,3 reviews,202 N West St
0,0,0,2,1,4:00 pm - 8:00 pm,Closed,12:00 pm - 8:00 pm,Closed,4:00 pm - 8:00 pm,Closed,Closed,"Breweries,Venues & Event Spaces",Greensboro,Claimed,,Yes,Dogs Allowed,Oconee Brewing Company,Inexpensive,,4.5,3 reviews,202 N West St
0,0,0,2,1,4:00 pm - 8:00 pm,Closed,12:00 pm - 8:00 pm,Closed,4:00 pm - 8:00 pm,Closed,Closed,"Breweries,Venues & Event Spaces",Greensboro,Claimed,,No,Caters,Oconee Brewing Company,Inexpensive,,4.5,3 reviews,202 N West St
0,0,0,2,1,4:00 pm - 8:00 pm,Closed,12:00 pm - 8:00 pm,Closed,4:00 pm - 8:00 pm,Closed,Closed,"Breweries,Venues & Event Spaces",Greensboro,Claimed,,Yes,Gender Neutral Restrooms,Oconee Brewing Company,Inexpensive,,4.5,3 reviews,202 N West St
,,,,,,,,,,,,,Atlanta,,,NA,NA,O'Dempsey's Brewing Co,,NA,,NA,"205 Grosvenor Place, Nw"
0,0,0,1,7,1:00 pm - 8:00 pm,1:00 pm - 8:00 pm,1:00 pm - 9:00 pm,Closed,1:00 pm - 8:00 pm,"1:00 pm - 8:00 pm
        
                Open now",1:00 pm - 8:00 pm,Breweries,Omaha,Claimed,,No,Take-out,Omaha Brewing Company,Inexpensive,,5.0,8 reviews,265 Brew St
0,0,0,1,7,1:00 pm - 8:00 pm,1:00 pm - 8:00 pm,1:00 pm - 9:00 pm,Closed,1:00 pm - 8:00 pm,"1:00 pm - 8:00 pm
        
                Open now",1:00 pm - 8:00 pm,Breweries,Omaha,Claimed,,Yes,Accepts Credit Cards,Omaha Brewing Company,Inexpensive,,5.0,8 reviews,265 Brew St
0,0,0,1,7,1:00 pm - 8:00 pm,1:00 pm - 8:00 pm,1:00 pm - 9:00 pm,Closed,1:00 pm - 8:00 pm,"1:00 pm - 8:00 pm
        
                Open now",1:00 pm - 8:00 pm,Breweries,Omaha,Claimed,,No,Accepts Apple Pay,Omaha Brewing Company,Inexpensive,,5.0,8 reviews,265 Brew St
0,0,0,1,7,1:00 pm - 8:00 pm,1:00 pm - 8:00 pm,1:00 pm - 9:00 pm,Closed,1:00 pm - 8:00 pm,"1:00 pm - 8:00 pm
        
                Open now",1:00 pm - 8:00 pm,Breweries,Omaha,Claimed,,No,Accepts Google Pay,Omaha Brewing Company,Inexpensive,,5.0,8 reviews,265 Brew St
0,0,0,1,7,1:00 pm - 8:00 pm,1:00 pm - 8:00 pm,1:00 pm - 9:00 pm,Closed,1:00 pm - 8:00 pm,"1:00 pm - 8:00 pm
        
                Open now",1:00 pm - 8:00 pm,Breweries,Omaha,Claimed,,No,Accepts Cryptocurrency,Omaha Brewing Company,Inexpensive,,5.0,8 reviews,265 Brew St
0,0,0,1,7,1:00 pm - 8:00 pm,1:00 pm - 8:00 pm,1:00 pm - 9:00 pm,Closed,1:00 pm - 8:00 pm,"1:00 pm - 8:00 pm
        
                Open now",1:00 pm - 8:00 pm,Breweries,Omaha,Claimed,,Private Lot,Parking,Omaha Brewing Company,Inexpensive,,5.0,8 reviews,265 Brew St
0,0,0,1,7,1:00 pm - 8:00 pm,1:00 pm - 8:00 pm,1:00 pm - 9:00 pm,Closed,1:00 pm - 8:00 pm,"1:00 pm - 8:00 pm
        
                Open now",1:00 pm - 8:00 pm,Breweries,Omaha,Claimed,,Yes,Bike Parking,Omaha Brewing Company,Inexpensive,,5.0,8 reviews,265 Brew St
0,0,0,1,7,1:00 pm - 8:00 pm,1:00 pm - 8:00 pm,1:00 pm - 9:00 pm,Closed,1:00 pm - 8:00 pm,"1:00 pm - 8:00 pm
        
                Open now",1:00 pm - 8:00 pm,Breweries,Omaha,Claimed,,Yes,Wheelchair Accessible,Omaha Brewing Company,Inexpensive,,5.0,8 reviews,265 Brew St
0,0,0,1,7,1:00 pm - 8:00 pm,1:00 pm - 8:00 pm,1:00 pm - 9:00 pm,Closed,1:00 pm - 8:00 pm,"1:00 pm - 8:00 pm
        
                Open now",1:00 pm - 8:00 pm,Breweries,Omaha,Claimed,,No,Good For Happy Hour,Omaha Brewing Company,Inexpensive,,5.0,8 reviews,265 Brew St
0,0,0,1,7,1:00 pm - 8:00 pm,1:00 pm - 8:00 pm,1:00 pm - 9:00 pm,Closed,1:00 pm - 8:00 pm,"1:00 pm - 8:00 pm
        
                Open now",1:00 pm - 8:00 pm,Breweries,Omaha,Claimed,,Yes,Dogs Allowed,Omaha Brewing Company,Inexpensive,,5.0,8 reviews,265 Brew St
0,0,0,1,7,1:00 pm - 8:00 pm,1:00 pm - 8:00 pm,1:00 pm - 9:00 pm,Closed,1:00 pm - 8:00 pm,"1:00 pm - 8:00 pm
        
                Open now",1:00 pm - 8:00 pm,Breweries,Omaha,Claimed,,No,Caters,Omaha Brewing Company,Inexpensive,,5.0,8 reviews,265 Brew St
0,0,0,1,7,1:00 pm - 8:00 pm,1:00 pm - 8:00 pm,1:00 pm - 9:00 pm,Closed,1:00 pm - 8:00 pm,"1:00 pm - 8:00 pm
        
                Open now",1:00 pm - 8:00 pm,Breweries,Omaha,Claimed,,Yes,Offers Military Discount,Omaha Brewing Company,Inexpensive,,5.0,8 reviews,265 Brew St
,,,,,,,,,,,,,Athens,,,NA,NA,Creature Comforts Brewing Co.,,NA,,NA,271 W Hancock Ave
,,,,,,,,,,,,,Alpharetta,,,NA,NA,Currahee Brewing Company,,NA,,NA,25 S Main St
,,,,,,,,,,,,,Atlanta,,,NA,NA,Eventide Brewing Co,,NA,,NA,1015 Grant St SE
2,1,3,7,18,2:00 pm - 8:00 pm,2:00 pm - 8:00 pm,2:00 pm - 8:00 pm,1:00 pm - 6:00 pm,Closed,"2:00 pm - 8:00 pm
        
                Open now",Closed,Breweries,Blue Ridge,Claimed,,No,Take-out,Fannin Brewing,Inexpensive,,4.0,31 reviews,3758 E First St
2,1,3,7,18,2:00 pm - 8:00 pm,2:00 pm - 8:00 pm,2:00 pm - 8:00 pm,1:00 pm - 6:00 pm,Closed,"2:00 pm - 8:00 pm
        
                Open now",Closed,Breweries,Blue Ridge,Claimed,,Yes,Accepts Credit Cards,Fannin Brewing,Inexpensive,,4.0,31 reviews,3758 E First St
2,1,3,7,18,2:00 pm - 8:00 pm,2:00 pm - 8:00 pm,2:00 pm - 8:00 pm,1:00 pm - 6:00 pm,Closed,"2:00 pm - 8:00 pm
        
                Open now",Closed,Breweries,Blue Ridge,Claimed,,No,Accepts Apple Pay,Fannin Brewing,Inexpensive,,4.0,31 reviews,3758 E First St
2,1,3,7,18,2:00 pm - 8:00 pm,2:00 pm - 8:00 pm,2:00 pm - 8:00 pm,1:00 pm - 6:00 pm,Closed,"2:00 pm - 8:00 pm
        
                Open now",Closed,Breweries,Blue Ridge,Claimed,,Private Lot,Parking,Fannin Brewing,Inexpensive,,4.0,31 reviews,3758 E First St
2,1,3,7,18,2:00 pm - 8:00 pm,2:00 pm - 8:00 pm,2:00 pm - 8:00 pm,1:00 pm - 6:00 pm,Closed,"2:00 pm - 8:00 pm
        
                Open now",Closed,Breweries,Blue Ridge,Claimed,,Yes,Bike Parking,Fannin Brewing,Inexpensive,,4.0,31 reviews,3758 E First St
2,1,3,7,18,2:00 pm - 8:00 pm,2:00 pm - 8:00 pm,2:00 pm - 8:00 pm,1:00 pm - 6:00 pm,Closed,"2:00 pm - 8:00 pm
        
                Open now",Closed,Breweries,Blue Ridge,Claimed,,No,Caters,Fannin Brewing,Inexpensive,,4.0,31 reviews,3758 E First St
2,1,3,7,18,2:00 pm - 8:00 pm,2:00 pm - 8:00 pm,2:00 pm - 8:00 pm,1:00 pm - 6:00 pm,Closed,"2:00 pm - 8:00 pm
        
                Open now",Closed,Breweries,Blue Ridge,Claimed,,Yes,Gender Neutral Restrooms,Fannin Brewing,Inexpensive,,4.0,31 reviews,3758 E First St
1,2,11,9,36,11:00 am - 12:00 am,3:00 pm - 12:00 am,11:00 am - 12:00 am,1:00 pm - 10:00 pm,11:00 am - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",11:00 am - 10:00 pm,Breweries,Roswell,Claimed,,Yes,Take-out,Gate City Brewing Company,Inexpensive,,4.5,59 reviews,43 Magnolia St
1,2,11,9,36,11:00 am - 12:00 am,3:00 pm - 12:00 am,11:00 am - 12:00 am,1:00 pm - 10:00 pm,11:00 am - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",11:00 am - 10:00 pm,Breweries,Roswell,Claimed,,Yes,Accepts Credit Cards,Gate City Brewing Company,Inexpensive,,4.5,59 reviews,43 Magnolia St
1,2,11,9,36,11:00 am - 12:00 am,3:00 pm - 12:00 am,11:00 am - 12:00 am,1:00 pm - 10:00 pm,11:00 am - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",11:00 am - 10:00 pm,Breweries,Roswell,Claimed,,No,Accepts Apple Pay,Gate City Brewing Company,Inexpensive,,4.5,59 reviews,43 Magnolia St
1,2,11,9,36,11:00 am - 12:00 am,3:00 pm - 12:00 am,11:00 am - 12:00 am,1:00 pm - 10:00 pm,11:00 am - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",11:00 am - 10:00 pm,Breweries,Roswell,Claimed,,No,Accepts Google Pay,Gate City Brewing Company,Inexpensive,,4.5,59 reviews,43 Magnolia St
1,2,11,9,36,11:00 am - 12:00 am,3:00 pm - 12:00 am,11:00 am - 12:00 am,1:00 pm - 10:00 pm,11:00 am - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",11:00 am - 10:00 pm,Breweries,Roswell,Claimed,,No,Accepts Cryptocurrency,Gate City Brewing Company,Inexpensive,,4.5,59 reviews,43 Magnolia St
1,2,11,9,36,11:00 am - 12:00 am,3:00 pm - 12:00 am,11:00 am - 12:00 am,1:00 pm - 10:00 pm,11:00 am - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",11:00 am - 10:00 pm,Breweries,Roswell,Claimed,,Street,Parking,Gate City Brewing Company,Inexpensive,,4.5,59 reviews,43 Magnolia St
1,2,11,9,36,11:00 am - 12:00 am,3:00 pm - 12:00 am,11:00 am - 12:00 am,1:00 pm - 10:00 pm,11:00 am - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",11:00 am - 10:00 pm,Breweries,Roswell,Claimed,,Yes,Bike Parking,Gate City Brewing Company,Inexpensive,,4.5,59 reviews,43 Magnolia St
1,2,11,9,36,11:00 am - 12:00 am,3:00 pm - 12:00 am,11:00 am - 12:00 am,1:00 pm - 10:00 pm,11:00 am - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",11:00 am - 10:00 pm,Breweries,Roswell,Claimed,,Yes,Wheelchair Accessible,Gate City Brewing Company,Inexpensive,,4.5,59 reviews,43 Magnolia St
1,2,11,9,36,11:00 am - 12:00 am,3:00 pm - 12:00 am,11:00 am - 12:00 am,1:00 pm - 10:00 pm,11:00 am - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",11:00 am - 10:00 pm,Breweries,Roswell,Claimed,,No,Good for Kids,Gate City Brewing Company,Inexpensive,,4.5,59 reviews,43 Magnolia St
1,2,11,9,36,11:00 am - 12:00 am,3:00 pm - 12:00 am,11:00 am - 12:00 am,1:00 pm - 10:00 pm,11:00 am - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",11:00 am - 10:00 pm,Breweries,Roswell,Claimed,,Yes,Dogs Allowed,Gate City Brewing Company,Inexpensive,,4.5,59 reviews,43 Magnolia St
1,2,11,9,36,11:00 am - 12:00 am,3:00 pm - 12:00 am,11:00 am - 12:00 am,1:00 pm - 10:00 pm,11:00 am - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",11:00 am - 10:00 pm,Breweries,Roswell,Claimed,,No,Caters,Gate City Brewing Company,Inexpensive,,4.5,59 reviews,43 Magnolia St
1,2,11,9,36,11:00 am - 12:00 am,3:00 pm - 12:00 am,11:00 am - 12:00 am,1:00 pm - 10:00 pm,11:00 am - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",11:00 am - 10:00 pm,Breweries,Roswell,Claimed,,Yes,Offers Military Discount,Gate City Brewing Company,Inexpensive,,4.5,59 reviews,43 Magnolia St
,,,,,,,,,,,,,Blue Ridge,,,NA,NA,Grumpy Old Men Brewing,,NA,,NA,1315 E Main St
1,2,5,7,20,2:00 pm - 10:00 pm,Closed,2:00 pm - 10:00 pm,Closed,5:00 pm - 9:00 pm,Closed,5:00 pm - 9:00 pm,Breweries,Marietta,Claimed,,No,Take-out,Ironmonger Brewing,Inexpensive,,4.0,35 reviews,2129 Northwest Pkwy SE Ste 105
1,2,5,7,20,2:00 pm - 10:00 pm,Closed,2:00 pm - 10:00 pm,Closed,5:00 pm - 9:00 pm,Closed,5:00 pm - 9:00 pm,Breweries,Marietta,Claimed,,Yes,Accepts Credit Cards,Ironmonger Brewing,Inexpensive,,4.0,35 reviews,2129 Northwest Pkwy SE Ste 105
1,2,5,7,20,2:00 pm - 10:00 pm,Closed,2:00 pm - 10:00 pm,Closed,5:00 pm - 9:00 pm,Closed,5:00 pm - 9:00 pm,Breweries,Marietta,Claimed,,No,Accepts Apple Pay,Ironmonger Brewing,Inexpensive,,4.0,35 reviews,2129 Northwest Pkwy SE Ste 105
1,2,5,7,20,2:00 pm - 10:00 pm,Closed,2:00 pm - 10:00 pm,Closed,5:00 pm - 9:00 pm,Closed,5:00 pm - 9:00 pm,Breweries,Marietta,Claimed,,No,Accepts Google Pay,Ironmonger Brewing,Inexpensive,,4.0,35 reviews,2129 Northwest Pkwy SE Ste 105
1,2,5,7,20,2:00 pm - 10:00 pm,Closed,2:00 pm - 10:00 pm,Closed,5:00 pm - 9:00 pm,Closed,5:00 pm - 9:00 pm,Breweries,Marietta,Claimed,,No,Accepts Cryptocurrency,Ironmonger Brewing,Inexpensive,,4.0,35 reviews,2129 Northwest Pkwy SE Ste 105
1,2,5,7,20,2:00 pm - 10:00 pm,Closed,2:00 pm - 10:00 pm,Closed,5:00 pm - 9:00 pm,Closed,5:00 pm - 9:00 pm,Breweries,Marietta,Claimed,,Private Lot,Parking,Ironmonger Brewing,Inexpensive,,4.0,35 reviews,2129 Northwest Pkwy SE Ste 105
1,2,5,7,20,2:00 pm - 10:00 pm,Closed,2:00 pm - 10:00 pm,Closed,5:00 pm - 9:00 pm,Closed,5:00 pm - 9:00 pm,Breweries,Marietta,Claimed,,Yes,Bike Parking,Ironmonger Brewing,Inexpensive,,4.0,35 reviews,2129 Northwest Pkwy SE Ste 105
1,2,5,7,20,2:00 pm - 10:00 pm,Closed,2:00 pm - 10:00 pm,Closed,5:00 pm - 9:00 pm,Closed,5:00 pm - 9:00 pm,Breweries,Marietta,Claimed,,Yes,Wheelchair Accessible,Ironmonger Brewing,Inexpensive,,4.0,35 reviews,2129 Northwest Pkwy SE Ste 105
1,2,5,7,20,2:00 pm - 10:00 pm,Closed,2:00 pm - 10:00 pm,Closed,5:00 pm - 9:00 pm,Closed,5:00 pm - 9:00 pm,Breweries,Marietta,Claimed,,No,Good for Kids,Ironmonger Brewing,Inexpensive,,4.0,35 reviews,2129 Northwest Pkwy SE Ste 105
1,2,5,7,20,2:00 pm - 10:00 pm,Closed,2:00 pm - 10:00 pm,Closed,5:00 pm - 9:00 pm,Closed,5:00 pm - 9:00 pm,Breweries,Marietta,Claimed,,Average,Noise Level,Ironmonger Brewing,Inexpensive,,4.0,35 reviews,2129 Northwest Pkwy SE Ste 105
1,2,5,7,20,2:00 pm - 10:00 pm,Closed,2:00 pm - 10:00 pm,Closed,5:00 pm - 9:00 pm,Closed,5:00 pm - 9:00 pm,Breweries,Marietta,Claimed,,Yes,Dogs Allowed,Ironmonger Brewing,Inexpensive,,4.0,35 reviews,2129 Northwest Pkwy SE Ste 105
1,2,5,7,20,2:00 pm - 10:00 pm,Closed,2:00 pm - 10:00 pm,Closed,5:00 pm - 9:00 pm,Closed,5:00 pm - 9:00 pm,Breweries,Marietta,Claimed,,No,Caters,Ironmonger Brewing,Inexpensive,,4.0,35 reviews,2129 Northwest Pkwy SE Ste 105
1,2,5,7,20,2:00 pm - 10:00 pm,Closed,2:00 pm - 10:00 pm,Closed,5:00 pm - 9:00 pm,Closed,5:00 pm - 9:00 pm,Breweries,Marietta,Claimed,,Yes,Offers Military Discount,Ironmonger Brewing,Inexpensive,,4.0,35 reviews,2129 Northwest Pkwy SE Ste 105
0,1,0,6,29,5:30 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,Closed,5:30 pm - 9:00 pm,Closed,Closed,Breweries,Hampton,Claimed,,Yes,Take-out,Jailhouse Brewing Co,Inexpensive,,5.0,36 reviews,8 Cherry St
0,1,0,6,29,5:30 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,Closed,5:30 pm - 9:00 pm,Closed,Closed,Breweries,Hampton,Claimed,,Yes,Accepts Credit Cards,Jailhouse Brewing Co,Inexpensive,,5.0,36 reviews,8 Cherry St
0,1,0,6,29,5:30 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,Closed,5:30 pm - 9:00 pm,Closed,Closed,Breweries,Hampton,Claimed,,Street,Parking,Jailhouse Brewing Co,Inexpensive,,5.0,36 reviews,8 Cherry St
0,1,0,6,29,5:30 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,Closed,5:30 pm - 9:00 pm,Closed,Closed,Breweries,Hampton,Claimed,,Yes,Bike Parking,Jailhouse Brewing Co,Inexpensive,,5.0,36 reviews,8 Cherry St
0,1,0,6,29,5:30 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,Closed,5:30 pm - 9:00 pm,Closed,Closed,Breweries,Hampton,Claimed,,Yes,Wheelchair Accessible,Jailhouse Brewing Co,Inexpensive,,5.0,36 reviews,8 Cherry St
0,1,0,6,29,5:30 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,Closed,5:30 pm - 9:00 pm,Closed,Closed,Breweries,Hampton,Claimed,,Yes,Dogs Allowed,Jailhouse Brewing Co,Inexpensive,,5.0,36 reviews,8 Cherry St
0,1,0,6,29,5:30 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,Closed,5:30 pm - 9:00 pm,Closed,Closed,Breweries,Hampton,Claimed,,No,Caters,Jailhouse Brewing Co,Inexpensive,,5.0,36 reviews,8 Cherry St
0,1,0,6,29,5:30 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,Closed,5:30 pm - 9:00 pm,Closed,Closed,Breweries,Hampton,Claimed,,Yes,Gender Neutral Restrooms,Jailhouse Brewing Co,Inexpensive,,5.0,36 reviews,8 Cherry St
0,5,9,17,49,4:00 pm - 12:00 am,Closed,12:00 pm - 12:00 am,12:30 pm - 7:30 pm,5:00 pm - 9:00 pm,"5:00 pm - 9:00 pm
        
                Closed now",5:00 pm - 9:00 pm,Breweries,Alpharetta,Claimed,,Yes,Take-out,Jekyll Brewing,Inexpensive,,4.5,80 reviews,2855 Marconi Dr Ste 350
0,5,9,17,49,4:00 pm - 12:00 am,Closed,12:00 pm - 12:00 am,12:30 pm - 7:30 pm,5:00 pm - 9:00 pm,"5:00 pm - 9:00 pm
        
                Closed now",5:00 pm - 9:00 pm,Breweries,Alpharetta,Claimed,,Yes,Accepts Credit Cards,Jekyll Brewing,Inexpensive,,4.5,80 reviews,2855 Marconi Dr Ste 350
0,5,9,17,49,4:00 pm - 12:00 am,Closed,12:00 pm - 12:00 am,12:30 pm - 7:30 pm,5:00 pm - 9:00 pm,"5:00 pm - 9:00 pm
        
                Closed now",5:00 pm - 9:00 pm,Breweries,Alpharetta,Claimed,,No,Accepts Apple Pay,Jekyll Brewing,Inexpensive,,4.5,80 reviews,2855 Marconi Dr Ste 350
0,5,9,17,49,4:00 pm - 12:00 am,Closed,12:00 pm - 12:00 am,12:30 pm - 7:30 pm,5:00 pm - 9:00 pm,"5:00 pm - 9:00 pm
        
                Closed now",5:00 pm - 9:00 pm,Breweries,Alpharetta,Claimed,,No,Accepts Google Pay,Jekyll Brewing,Inexpensive,,4.5,80 reviews,2855 Marconi Dr Ste 350
0,5,9,17,49,4:00 pm - 12:00 am,Closed,12:00 pm - 12:00 am,12:30 pm - 7:30 pm,5:00 pm - 9:00 pm,"5:00 pm - 9:00 pm
        
                Closed now",5:00 pm - 9:00 pm,Breweries,Alpharetta,Claimed,,Private Lot,Parking,Jekyll Brewing,Inexpensive,,4.5,80 reviews,2855 Marconi Dr Ste 350
0,5,9,17,49,4:00 pm - 12:00 am,Closed,12:00 pm - 12:00 am,12:30 pm - 7:30 pm,5:00 pm - 9:00 pm,"5:00 pm - 9:00 pm
        
                Closed now",5:00 pm - 9:00 pm,Breweries,Alpharetta,Claimed,,No,Bike Parking,Jekyll Brewing,Inexpensive,,4.5,80 reviews,2855 Marconi Dr Ste 350
0,5,9,17,49,4:00 pm - 12:00 am,Closed,12:00 pm - 12:00 am,12:30 pm - 7:30 pm,5:00 pm - 9:00 pm,"5:00 pm - 9:00 pm
        
                Closed now",5:00 pm - 9:00 pm,Breweries,Alpharetta,Claimed,,No,Caters,Jekyll Brewing,Inexpensive,,4.5,80 reviews,2855 Marconi Dr Ste 350
,,,,,,,,,,,,,Marietta,,,NA,NA,"Johnnie MacCracken's Celtic Firehouse Pub, Inc.",,NA,,NA,15 Atlanta Street
,,,,,,,,,,,,,Gainesville,,,NA,NA,Left Nut Brewing Co,,NA,,NA,2100 Atlanta Rd
1,0,0,6,5,2:00 pm - 10:00 pm,9:00 am - 5:00 pm,1:00 pm - 10:00 pm,Closed,6:00 pm - 10:00 pm,"9:00 am - 5:00 pm
        
                Open now",9:00 am - 5:00 pm,"Breweries,Venues & Event Spaces",Macon,Claimed,,No,Take-out,Macon Beer Company,Inexpensive,,4.0,12 reviews,345 Oglethorpe St
1,0,0,6,5,2:00 pm - 10:00 pm,9:00 am - 5:00 pm,1:00 pm - 10:00 pm,Closed,6:00 pm - 10:00 pm,"9:00 am - 5:00 pm
        
                Open now",9:00 am - 5:00 pm,"Breweries,Venues & Event Spaces",Macon,Claimed,,Yes,Accepts Credit Cards,Macon Beer Company,Inexpensive,,4.0,12 reviews,345 Oglethorpe St
