,1_star_count,2_star_count,3_star_count,4_star_count,5_star_count,Fri,Mon,Sat,Sun,Thu,Tue,Wed,category,city,claimed_status,health_rating,moreInfoVal,moreInfoVar,name,price_range,rating,ratings,reviews,street
,16,11,19,32,58,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,12:00 pm - 8:00 pm,11:00 am - 8:00 pm,"11:00 am - 8:00 pm
        
                Closed now",11:00 am - 8:00 pm,"Pizza,Breweries",Bandon,Claimed,,No,Takes Reservations,Bandon Brewing Company,$11-30,,4.0,136 reviews,395 2nd St SE
,16,11,19,32,58,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,12:00 pm - 8:00 pm,11:00 am - 8:00 pm,"11:00 am - 8:00 pm
        
                Closed now",11:00 am - 8:00 pm,"Pizza,Breweries",Bandon,Claimed,,Yes,Delivery,Bandon Brewing Company,$11-30,,4.0,136 reviews,395 2nd St SE
,16,11,19,32,58,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,12:00 pm - 8:00 pm,11:00 am - 8:00 pm,"11:00 am - 8:00 pm
        
                Closed now",11:00 am - 8:00 pm,"Pizza,Breweries",Bandon,Claimed,,Yes,Take-out,Bandon Brewing Company,$11-30,,4.0,136 reviews,395 2nd St SE
,16,11,19,32,58,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,12:00 pm - 8:00 pm,11:00 am - 8:00 pm,"11:00 am - 8:00 pm
        
                Closed now",11:00 am - 8:00 pm,"Pizza,Breweries",Bandon,Claimed,,Yes,Accepts Credit Cards,Bandon Brewing Company,$11-30,,4.0,136 reviews,395 2nd St SE
,16,11,19,32,58,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,12:00 pm - 8:00 pm,11:00 am - 8:00 pm,"11:00 am - 8:00 pm
        
                Closed now",11:00 am - 8:00 pm,"Pizza,Breweries",Bandon,Claimed,,"Lunch, Dinner",Good For,Bandon Brewing Company,$11-30,,4.0,136 reviews,395 2nd St SE
,16,11,19,32,58,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,12:00 pm - 8:00 pm,11:00 am - 8:00 pm,"11:00 am - 8:00 pm
        
                Closed now",11:00 am - 8:00 pm,"Pizza,Breweries",Bandon,Claimed,,Street,Parking,Bandon Brewing Company,$11-30,,4.0,136 reviews,395 2nd St SE
,16,11,19,32,58,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,12:00 pm - 8:00 pm,11:00 am - 8:00 pm,"11:00 am - 8:00 pm
        
                Closed now",11:00 am - 8:00 pm,"Pizza,Breweries",Bandon,Claimed,,Yes,Bike Parking,Bandon Brewing Company,$11-30,,4.0,136 reviews,395 2nd St SE
,16,11,19,32,58,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,12:00 pm - 8:00 pm,11:00 am - 8:00 pm,"11:00 am - 8:00 pm
        
                Closed now",11:00 am - 8:00 pm,"Pizza,Breweries",Bandon,Claimed,,Yes,Wheelchair Accessible,Bandon Brewing Company,$11-30,,4.0,136 reviews,395 2nd St SE
,16,11,19,32,58,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,12:00 pm - 8:00 pm,11:00 am - 8:00 pm,"11:00 am - 8:00 pm
        
                Closed now",11:00 am - 8:00 pm,"Pizza,Breweries",Bandon,Claimed,,Yes,Good for Kids,Bandon Brewing Company,$11-30,,4.0,136 reviews,395 2nd St SE
,16,11,19,32,58,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,12:00 pm - 8:00 pm,11:00 am - 8:00 pm,"11:00 am - 8:00 pm
        
                Closed now",11:00 am - 8:00 pm,"Pizza,Breweries",Bandon,Claimed,,Yes,Good for Groups,Bandon Brewing Company,$11-30,,4.0,136 reviews,395 2nd St SE
,16,11,19,32,58,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,12:00 pm - 8:00 pm,11:00 am - 8:00 pm,"11:00 am - 8:00 pm
        
                Closed now",11:00 am - 8:00 pm,"Pizza,Breweries",Bandon,Claimed,,Casual,Attire,Bandon Brewing Company,$11-30,,4.0,136 reviews,395 2nd St SE
,16,11,19,32,58,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,12:00 pm - 8:00 pm,11:00 am - 8:00 pm,"11:00 am - 8:00 pm
        
                Closed now",11:00 am - 8:00 pm,"Pizza,Breweries",Bandon,Claimed,,Casual,Ambience,Bandon Brewing Company,$11-30,,4.0,136 reviews,395 2nd St SE
,16,11,19,32,58,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,12:00 pm - 8:00 pm,11:00 am - 8:00 pm,"11:00 am - 8:00 pm
        
                Closed now",11:00 am - 8:00 pm,"Pizza,Breweries",Bandon,Claimed,,Loud,Noise Level,Bandon Brewing Company,$11-30,,4.0,136 reviews,395 2nd St SE
,16,11,19,32,58,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,12:00 pm - 8:00 pm,11:00 am - 8:00 pm,"11:00 am - 8:00 pm
        
                Closed now",11:00 am - 8:00 pm,"Pizza,Breweries",Bandon,Claimed,,Full Bar,Alcohol,Bandon Brewing Company,$11-30,,4.0,136 reviews,395 2nd St SE
,16,11,19,32,58,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,12:00 pm - 8:00 pm,11:00 am - 8:00 pm,"11:00 am - 8:00 pm
        
                Closed now",11:00 am - 8:00 pm,"Pizza,Breweries",Bandon,Claimed,,Yes,Outdoor Seating,Bandon Brewing Company,$11-30,,4.0,136 reviews,395 2nd St SE
,16,11,19,32,58,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,12:00 pm - 8:00 pm,11:00 am - 8:00 pm,"11:00 am - 8:00 pm
        
                Closed now",11:00 am - 8:00 pm,"Pizza,Breweries",Bandon,Claimed,,Free,Wi-Fi,Bandon Brewing Company,$11-30,,4.0,136 reviews,395 2nd St SE
,16,11,19,32,58,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,12:00 pm - 8:00 pm,11:00 am - 8:00 pm,"11:00 am - 8:00 pm
        
                Closed now",11:00 am - 8:00 pm,"Pizza,Breweries",Bandon,Claimed,,Yes,Has TV,Bandon Brewing Company,$11-30,,4.0,136 reviews,395 2nd St SE
,16,11,19,32,58,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,12:00 pm - 8:00 pm,11:00 am - 8:00 pm,"11:00 am - 8:00 pm
        
                Closed now",11:00 am - 8:00 pm,"Pizza,Breweries",Bandon,Claimed,,Yes,Dogs Allowed,Bandon Brewing Company,$11-30,,4.0,136 reviews,395 2nd St SE
,16,11,19,32,58,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,12:00 pm - 8:00 pm,11:00 am - 8:00 pm,"11:00 am - 8:00 pm
        
                Closed now",11:00 am - 8:00 pm,"Pizza,Breweries",Bandon,Claimed,,No,Waiter Service,Bandon Brewing Company,$11-30,,4.0,136 reviews,395 2nd St SE
,16,11,19,32,58,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,12:00 pm - 8:00 pm,11:00 am - 8:00 pm,"11:00 am - 8:00 pm
        
                Closed now",11:00 am - 8:00 pm,"Pizza,Breweries",Bandon,Claimed,,No,Caters,Bandon Brewing Company,$11-30,,4.0,136 reviews,395 2nd St SE
,,,,,,,,,,,,,,Medford,,,NA,NA,Common Block Brewing Company,,NA,,NA,315 E 5th Street
,,,,,,,,,,,,,,,,,NA,NA,Leikam Brewing,,NA,,NA,
,,,,,,,,,,,,,,Wilsonville,,,NA,NA,McMenamins Old Church Brewery,,NA,,NA,30340 SW Boones Ferry Rd
,64,60,81,182,181,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,"7:00 am - 1:30 am
        
                Open now",7:00 am - 1:30 am,"Cinema,Breweries,American (Traditional)",Bend,Claimed,,Yes,Liked by Vegetarians,McMenamins Old St. Francis School,$11-30,,3.5,568 reviews,700 NW Bond St
,64,60,81,182,181,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,"7:00 am - 1:30 am
        
                Open now",7:00 am - 1:30 am,"Cinema,Breweries,American (Traditional)",Bend,Claimed,,Yes,Takes Reservations,McMenamins Old St. Francis School,$11-30,,3.5,568 reviews,700 NW Bond St
,64,60,81,182,181,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,"7:00 am - 1:30 am
        
                Open now",7:00 am - 1:30 am,"Cinema,Breweries,American (Traditional)",Bend,Claimed,,No,Delivery,McMenamins Old St. Francis School,$11-30,,3.5,568 reviews,700 NW Bond St
,64,60,81,182,181,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,"7:00 am - 1:30 am
        
                Open now",7:00 am - 1:30 am,"Cinema,Breweries,American (Traditional)",Bend,Claimed,,Yes,Take-out,McMenamins Old St. Francis School,$11-30,,3.5,568 reviews,700 NW Bond St
,64,60,81,182,181,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,"7:00 am - 1:30 am
        
                Open now",7:00 am - 1:30 am,"Cinema,Breweries,American (Traditional)",Bend,Claimed,,Yes,Accepts Credit Cards,McMenamins Old St. Francis School,$11-30,,3.5,568 reviews,700 NW Bond St
,64,60,81,182,181,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,"7:00 am - 1:30 am
        
                Open now",7:00 am - 1:30 am,"Cinema,Breweries,American (Traditional)",Bend,Claimed,,No,Accepts Apple Pay,McMenamins Old St. Francis School,$11-30,,3.5,568 reviews,700 NW Bond St
,64,60,81,182,181,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,"7:00 am - 1:30 am
        
                Open now",7:00 am - 1:30 am,"Cinema,Breweries,American (Traditional)",Bend,Claimed,,No,Accepts Google Pay,McMenamins Old St. Francis School,$11-30,,3.5,568 reviews,700 NW Bond St
,64,60,81,182,181,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,"7:00 am - 1:30 am
        
                Open now",7:00 am - 1:30 am,"Cinema,Breweries,American (Traditional)",Bend,Claimed,,"Lunch, Dinner, Late Night",Good For,McMenamins Old St. Francis School,$11-30,,3.5,568 reviews,700 NW Bond St
,64,60,81,182,181,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,"7:00 am - 1:30 am
        
                Open now",7:00 am - 1:30 am,"Cinema,Breweries,American (Traditional)",Bend,Claimed,,Street,Parking,McMenamins Old St. Francis School,$11-30,,3.5,568 reviews,700 NW Bond St
,64,60,81,182,181,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,"7:00 am - 1:30 am
        
                Open now",7:00 am - 1:30 am,"Cinema,Breweries,American (Traditional)",Bend,Claimed,,Yes,Bike Parking,McMenamins Old St. Francis School,$11-30,,3.5,568 reviews,700 NW Bond St
,64,60,81,182,181,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,"7:00 am - 1:30 am
        
                Open now",7:00 am - 1:30 am,"Cinema,Breweries,American (Traditional)",Bend,Claimed,,Yes,Wheelchair Accessible,McMenamins Old St. Francis School,$11-30,,3.5,568 reviews,700 NW Bond St
,64,60,81,182,181,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,"7:00 am - 1:30 am
        
                Open now",7:00 am - 1:30 am,"Cinema,Breweries,American (Traditional)",Bend,Claimed,,Yes,Good for Kids,McMenamins Old St. Francis School,$11-30,,3.5,568 reviews,700 NW Bond St
,64,60,81,182,181,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,"7:00 am - 1:30 am
        
                Open now",7:00 am - 1:30 am,"Cinema,Breweries,American (Traditional)",Bend,Claimed,,Yes,Good for Groups,McMenamins Old St. Francis School,$11-30,,3.5,568 reviews,700 NW Bond St
,64,60,81,182,181,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,"7:00 am - 1:30 am
        
                Open now",7:00 am - 1:30 am,"Cinema,Breweries,American (Traditional)",Bend,Claimed,,Casual,Attire,McMenamins Old St. Francis School,$11-30,,3.5,568 reviews,700 NW Bond St
,64,60,81,182,181,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,"7:00 am - 1:30 am
        
                Open now",7:00 am - 1:30 am,"Cinema,Breweries,American (Traditional)",Bend,Claimed,,Casual,Ambience,McMenamins Old St. Francis School,$11-30,,3.5,568 reviews,700 NW Bond St
,64,60,81,182,181,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,"7:00 am - 1:30 am
        
                Open now",7:00 am - 1:30 am,"Cinema,Breweries,American (Traditional)",Bend,Claimed,,Average,Noise Level,McMenamins Old St. Francis School,$11-30,,3.5,568 reviews,700 NW Bond St
,64,60,81,182,181,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,"7:00 am - 1:30 am
        
                Open now",7:00 am - 1:30 am,"Cinema,Breweries,American (Traditional)",Bend,Claimed,,Full Bar,Alcohol,McMenamins Old St. Francis School,$11-30,,3.5,568 reviews,700 NW Bond St
,64,60,81,182,181,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,"7:00 am - 1:30 am
        
                Open now",7:00 am - 1:30 am,"Cinema,Breweries,American (Traditional)",Bend,Claimed,,Yes,Good For Happy Hour,McMenamins Old St. Francis School,$11-30,,3.5,568 reviews,700 NW Bond St
,64,60,81,182,181,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,"7:00 am - 1:30 am
        
                Open now",7:00 am - 1:30 am,"Cinema,Breweries,American (Traditional)",Bend,Claimed,,Yes,Outdoor Seating,McMenamins Old St. Francis School,$11-30,,3.5,568 reviews,700 NW Bond St
,64,60,81,182,181,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,"7:00 am - 1:30 am
        
                Open now",7:00 am - 1:30 am,"Cinema,Breweries,American (Traditional)",Bend,Claimed,,Free,Wi-Fi,McMenamins Old St. Francis School,$11-30,,3.5,568 reviews,700 NW Bond St
,64,60,81,182,181,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,"7:00 am - 1:30 am
        
                Open now",7:00 am - 1:30 am,"Cinema,Breweries,American (Traditional)",Bend,Claimed,,Yes,Has TV,McMenamins Old St. Francis School,$11-30,,3.5,568 reviews,700 NW Bond St
,64,60,81,182,181,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,"7:00 am - 1:30 am
        
                Open now",7:00 am - 1:30 am,"Cinema,Breweries,American (Traditional)",Bend,Claimed,,Yes,Dogs Allowed,McMenamins Old St. Francis School,$11-30,,3.5,568 reviews,700 NW Bond St
,64,60,81,182,181,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,"7:00 am - 1:30 am
        
                Open now",7:00 am - 1:30 am,"Cinema,Breweries,American (Traditional)",Bend,Claimed,,Yes,Waiter Service,McMenamins Old St. Francis School,$11-30,,3.5,568 reviews,700 NW Bond St
,64,60,81,182,181,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,7:00 am - 1:30 am,"7:00 am - 1:30 am
        
                Open now",7:00 am - 1:30 am,"Cinema,Breweries,American (Traditional)",Bend,Claimed,,Yes,Caters,McMenamins Old St. Francis School,$11-30,,3.5,568 reviews,700 NW Bond St
,13,21,18,26,13,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 12:00 am,"11:00 am - 12:00 am
        
                Closed now",11:00 am - 12:00 am,"Bars,Breweries,American (Traditional)",Corvallis,Claimed,,No,Takes Reservations,McMenamins on Monroe,$11-30,,3.0,91 reviews,2001 NW Monroe Ave Ste 106
,13,21,18,26,13,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 12:00 am,"11:00 am - 12:00 am
        
                Closed now",11:00 am - 12:00 am,"Bars,Breweries,American (Traditional)",Corvallis,Claimed,,No,Delivery,McMenamins on Monroe,$11-30,,3.0,91 reviews,2001 NW Monroe Ave Ste 106
,13,21,18,26,13,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 12:00 am,"11:00 am - 12:00 am
        
                Closed now",11:00 am - 12:00 am,"Bars,Breweries,American (Traditional)",Corvallis,Claimed,,Yes,Take-out,McMenamins on Monroe,$11-30,,3.0,91 reviews,2001 NW Monroe Ave Ste 106
,13,21,18,26,13,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 12:00 am,"11:00 am - 12:00 am
        
                Closed now",11:00 am - 12:00 am,"Bars,Breweries,American (Traditional)",Corvallis,Claimed,,Yes,Accepts Credit Cards,McMenamins on Monroe,$11-30,,3.0,91 reviews,2001 NW Monroe Ave Ste 106
,13,21,18,26,13,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 12:00 am,"11:00 am - 12:00 am
        
                Closed now",11:00 am - 12:00 am,"Bars,Breweries,American (Traditional)",Corvallis,Claimed,,No,Accepts Apple Pay,McMenamins on Monroe,$11-30,,3.0,91 reviews,2001 NW Monroe Ave Ste 106
,13,21,18,26,13,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 12:00 am,"11:00 am - 12:00 am
        
                Closed now",11:00 am - 12:00 am,"Bars,Breweries,American (Traditional)",Corvallis,Claimed,,"Lunch, Dinner",Good For,McMenamins on Monroe,$11-30,,3.0,91 reviews,2001 NW Monroe Ave Ste 106
,13,21,18,26,13,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 12:00 am,"11:00 am - 12:00 am
        
                Closed now",11:00 am - 12:00 am,"Bars,Breweries,American (Traditional)",Corvallis,Claimed,,Street,Parking,McMenamins on Monroe,$11-30,,3.0,91 reviews,2001 NW Monroe Ave Ste 106
,13,21,18,26,13,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 12:00 am,"11:00 am - 12:00 am
        
                Closed now",11:00 am - 12:00 am,"Bars,Breweries,American (Traditional)",Corvallis,Claimed,,Yes,Bike Parking,McMenamins on Monroe,$11-30,,3.0,91 reviews,2001 NW Monroe Ave Ste 106
,13,21,18,26,13,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 12:00 am,"11:00 am - 12:00 am
        
                Closed now",11:00 am - 12:00 am,"Bars,Breweries,American (Traditional)",Corvallis,Claimed,,Yes,Good for Kids,McMenamins on Monroe,$11-30,,3.0,91 reviews,2001 NW Monroe Ave Ste 106
,13,21,18,26,13,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 12:00 am,"11:00 am - 12:00 am
        
                Closed now",11:00 am - 12:00 am,"Bars,Breweries,American (Traditional)",Corvallis,Claimed,,Yes,Good for Groups,McMenamins on Monroe,$11-30,,3.0,91 reviews,2001 NW Monroe Ave Ste 106
,13,21,18,26,13,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 12:00 am,"11:00 am - 12:00 am
        
                Closed now",11:00 am - 12:00 am,"Bars,Breweries,American (Traditional)",Corvallis,Claimed,,Casual,Attire,McMenamins on Monroe,$11-30,,3.0,91 reviews,2001 NW Monroe Ave Ste 106
,13,21,18,26,13,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 12:00 am,"11:00 am - 12:00 am
        
                Closed now",11:00 am - 12:00 am,"Bars,Breweries,American (Traditional)",Corvallis,Claimed,,"Casual, Trendy",Ambience,McMenamins on Monroe,$11-30,,3.0,91 reviews,2001 NW Monroe Ave Ste 106
,13,21,18,26,13,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 12:00 am,"11:00 am - 12:00 am
        
                Closed now",11:00 am - 12:00 am,"Bars,Breweries,American (Traditional)",Corvallis,Claimed,,Average,Noise Level,McMenamins on Monroe,$11-30,,3.0,91 reviews,2001 NW Monroe Ave Ste 106
,13,21,18,26,13,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 12:00 am,"11:00 am - 12:00 am
        
                Closed now",11:00 am - 12:00 am,"Bars,Breweries,American (Traditional)",Corvallis,Claimed,,No,Good For Dancing,McMenamins on Monroe,$11-30,,3.0,91 reviews,2001 NW Monroe Ave Ste 106
,13,21,18,26,13,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 12:00 am,"11:00 am - 12:00 am
        
                Closed now",11:00 am - 12:00 am,"Bars,Breweries,American (Traditional)",Corvallis,Claimed,,Full Bar,Alcohol,McMenamins on Monroe,$11-30,,3.0,91 reviews,2001 NW Monroe Ave Ste 106
,13,21,18,26,13,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 12:00 am,"11:00 am - 12:00 am
        
                Closed now",11:00 am - 12:00 am,"Bars,Breweries,American (Traditional)",Corvallis,Claimed,,No,Outdoor Seating,McMenamins on Monroe,$11-30,,3.0,91 reviews,2001 NW Monroe Ave Ste 106
,13,21,18,26,13,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 12:00 am,"11:00 am - 12:00 am
        
                Closed now",11:00 am - 12:00 am,"Bars,Breweries,American (Traditional)",Corvallis,Claimed,,Free,Wi-Fi,McMenamins on Monroe,$11-30,,3.0,91 reviews,2001 NW Monroe Ave Ste 106
,13,21,18,26,13,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 12:00 am,"11:00 am - 12:00 am
        
                Closed now",11:00 am - 12:00 am,"Bars,Breweries,American (Traditional)",Corvallis,Claimed,,Yes,Has TV,McMenamins on Monroe,$11-30,,3.0,91 reviews,2001 NW Monroe Ave Ste 106
,13,21,18,26,13,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 2:00 am,11:00 am - 11:00 pm,11:00 am - 12:00 am,"11:00 am - 12:00 am
        
                Closed now",11:00 am - 12:00 am,"Bars,Breweries,American (Traditional)",Corvallis,Claimed,,No,Caters,McMenamins on Monroe,$11-30,,3.0,91 reviews,2001 NW Monroe Ave Ste 106
